,PLAYER,LINE,ACTUAL,DIFF,STAT,MIN,TEAMODDS,TEAM
28,Terance Mann,8,5.2,-2.8,PTS,22.6,0.24000000000000002,LA Clippers
29,Victor Wembanyama,12,9.6,-2.4000000000000004,REB,30.8,0.6499999999999999,San Antonio Spurs
30,Walker Kessler,11,11.4,0.40000000000000036,REB,27.4,0.050000000000000044,Utah Jazz
31,Lauri Markkanen,7,7.2,0.20000000000000018,REB,28.5,0.050000000000000044,Utah Jazz
32,Julian Champagnie,5,5.2,0.20000000000000018,REB,28.2,0.6499999999999999,San Antonio Spurs
33,Chris Paul,4,3.8,-0.20000000000000018,REB,28.4,0.6499999999999999,San Antonio Spurs
34,Harrison Barnes,4,3.7,-0.2999999999999998,REB,28.6,0.6499999999999999,San Antonio Spurs
35,Cody Williams,4,3.0,-1.0,REB,23.6,0.050000000000000044,Utah Jazz
36,Keyonte George,3,2.9,-0.10000000000000009,REB,31.7,0.050000000000000044,Utah Jazz
37,Jarrett Allen,12,11.9,-0.09999999999999964,REB,30.5,-0.4,Cleveland Cavaliers
38,Evan Mobley,9,7.8,-1.2000000000000002,REB,29.4,-0.4,Cleveland Cavaliers
39,Cameron Johnson,5,4.3,-0.7000000000000002,REB,34.3,-0.8300000000000001,Brooklyn Nets
40,Dorian Finney-Smith,5,5.1,0.09999999999999964,REB,29.0,-0.8300000000000001,Brooklyn Nets
41,Caris LeVert,4,3.0,-1.0,REB,22.4,-0.4,Cleveland Cavaliers
42,Darius Garland,3,2.0,-1.0,REB,29.2,-0.4,Cleveland Cavaliers
43,Jalen Johnson,10,10.4,0.40000000000000036,REB,36.7,0.28,Atlanta Hawks
44,Clint Capela,8,7.0,-1.0,REB,22.4,0.28,Atlanta Hawks
45,Dyson Daniels,5,4.0,-1.0,REB,31.7,0.28,Atlanta Hawks
46,Zaccharie Risacher,5,3.7,-1.2999999999999998,REB,26.7,0.28,Atlanta Hawks
47,Trae Young,4,4.3,0.2999999999999998,REB,36.4,0.28,Atlanta Hawks
48,Ivica Zubac,13,12.8,-0.1999999999999993,REB,34.7,-0.09999999999999998,LA Clippers
49,James Harden,7,7.7,0.7000000000000002,REB,35.0,-0.09999999999999998,LA Clippers
50,RJ Barrett,6,5.3,-0.7000000000000002,REB,33.1,-0.39,Toronto Raptors
51,Ochai Agbaji,5,4.4,-0.5999999999999996,REB,30.5,-0.39,Toronto Raptors
52,Immanuel Quickley,4,2.0,-2.0,REB,14.2,-0.39,Toronto Raptors
53,Norman Powell,4,3.4,-0.6000000000000001,REB,34.1,-0.09999999999999998,LA Clippers
54,Derrick Jones Jr.,4,3.7,-0.2999999999999998,REB,27.4,-0.09999999999999998,LA Clippers
55,Terance Mann,4,3.6,-0.3999999999999999,REB,22.6,-0.09999999999999998,LA Clippers
56,Gradey Dick,4,2.8,-1.2000000000000002,REB,31.5,-0.39,Toronto Raptors
57,Chris Paul,9,8.0,-1.0,AST,28.4,0.29999999999999993,San Antonio Spurs
58,Keyonte George,6,6.4,0.40000000000000036,AST,31.7,-0.68,Utah Jazz
59,Victor Wembanyama,4,2.7,-1.2999999999999998,AST,30.8,0.29999999999999993,San Antonio Spurs
60,Cody Williams,3,1.4,-1.6,AST,23.6,-0.68,Utah Jazz
61,Darius Garland,7,6.7,-0.2999999999999998,AST,29.2,0.42,Cleveland Cavaliers
62,Donovan Mitchell,4,4.1,0.09999999999999964,AST,29.9,0.42,Cleveland Cavaliers
63,Caris LeVert,4,4.5,0.5,AST,22.4,0.42,Cleveland Cavaliers
64,Evan Mobley,3,2.9,-0.10000000000000009,AST,29.4,0.42,Cleveland Cavaliers
65,Cameron Johnson,3,3.1,0.10000000000000009,AST,34.3,-0.22999999999999998,Brooklyn Nets
66,Trae Young,12,11.1,-0.9000000000000004,AST,36.4,0.7,Atlanta Hawks
67,Jalen Johnson,5,4.9,-0.09999999999999964,AST,36.7,0.7,Atlanta Hawks
68,Dyson Daniels,4,2.4,-1.6,AST,31.7,0.7,Atlanta Hawks
69,James Harden,10,9.2,-0.8000000000000007,AST,35.0,0.25,LA Clippers
70,Immanuel Quickley,6,4.0,-2.0,AST,14.2,0.0,Toronto Raptors
71,RJ Barrett,6,7.0,1.0,AST,33.1,0.0,Toronto Raptors
72,Ivica Zubac,3,3.0,0.0,AST,34.7,0.25,LA Clippers
73,Keyonte George,3,2.6,-0.3999999999999999,FG3M,31.7,-0.050000000000000044,Utah Jazz
74,Lauri Markkanen,3,2.2,-0.7999999999999998,FG3M,28.5,-0.050000000000000044,Utah Jazz
75,Victor Wembanyama,3,1.6,-1.4,FG3M,30.8,0.06999999999999995,San Antonio Spurs
76,Julian Champagnie,3,2.3,-0.7000000000000002,FG3M,28.2,0.06999999999999995,San Antonio Spurs
77,Chris Paul,2,2.2,0.20000000000000018,FG3M,28.4,0.06999999999999995,San Antonio Spurs
78,Harrison Barnes,2,1.0,-1.0,FG3M,28.6,0.06999999999999995,San Antonio Spurs
79,Cameron Johnson,3,3.0,0.0,FG3M,34.3,0.040000000000000036,Brooklyn Nets
80,Donovan Mitchell,3,3.0,0.0,FG3M,29.9,-0.06000000000000005,Cleveland Cavaliers
81,Darius Garland,3,3.6,0.6000000000000001,FG3M,29.2,-0.06000000000000005,Cleveland Cavaliers
82,Caris LeVert,2,1.9,-0.10000000000000009,FG3M,22.4,-0.06000000000000005,Cleveland Cavaliers
83,Dorian Finney-Smith,2,1.9,-0.10000000000000009,FG3M,29.0,0.040000000000000036,Brooklyn Nets
84,Evan Mobley,1,0.6,-0.4,FG3M,29.4,-0.06000000000000005,Cleveland Cavaliers
85,Trae Young,4,3.2,-0.7999999999999998,FG3M,36.4,0.050000000000000044,Atlanta Hawks
86,Jalen Johnson,2,1.3,-0.7,FG3M,36.7,0.050000000000000044,Atlanta Hawks
87,Zaccharie Risacher,2,1.4,-0.6000000000000001,FG3M,26.7,0.050000000000000044,Atlanta Hawks
88,Dyson Daniels,2,1.3,-0.7,FG3M,31.7,0.050000000000000044,Atlanta Hawks
89,Norman Powell,4,4.2,0.20000000000000018,FG3M,34.1,-0.38,LA Clippers
90,James Harden,3,2.4,-0.6000000000000001,FG3M,35.0,-0.38,LA Clippers
91,Immanuel Quickley,3,2.0,-1.0,FG3M,14.2,-0.6,Toronto Raptors
92,Gradey Dick,3,2.6,-0.3999999999999999,FG3M,31.5,-0.6,Toronto Raptors
93,RJ Barrett,2,2.5,0.5,FG3M,33.1,-0.6,Toronto Raptors
94,Ochai Agbaji,2,1.6,-0.3999999999999999,FG3M,30.5,-0.6,Toronto Raptors
95,Derrick Jones Jr.,2,1.7,-0.30000000000000004,FG3M,27.4,-0.38,LA Clippers
96,Terance Mann,1,0.3,-0.7,FG3M,22.6,-0.38,LA Clippers
