,PLAYER,LINE,ACTUAL,DIFF,STAT,MIN,TEAMODDS,TEAM
39,Shai Gilgeous-Alexander,31,29.8,-1.1999999999999993,PTS,34.5,-0.33000000000000007,Oklahoma City Thunder
40,Jalen Williams,22,21.5,-0.5,PTS,31.8,-0.33000000000000007,Oklahoma City Thunder
41,Alperen Sengun,20,18.7,-1.3000000000000007,PTS,30.4,-0.29999999999999993,Houston Rockets
42,Jalen Green,18,19.4,1.3999999999999986,PTS,32.1,-0.29999999999999993,Houston Rockets
43,Fred VanVleet,16,15.1,-0.9000000000000004,PTS,34.9,-0.29999999999999993,Houston Rockets
44,Isaiah Hartenstein,12,14.3,2.3000000000000007,PTS,31.9,-0.33000000000000007,Oklahoma City Thunder
45,Anthony Davis,28,28.4,0.3999999999999986,PTS,35.3,0.54,Los Angeles Lakers
46,LeBron James,24,22.3,-1.6999999999999993,PTS,35.1,0.54,Los Angeles Lakers
47,Lauri Markkanen,22,19.5,-2.5,PTS,31.8,0.0,Utah Jazz
48,Collin Sexton,19,17.0,-2.0,PTS,28.3,0.0,Utah Jazz
49,Austin Reaves,18,16.7,-1.3000000000000007,PTS,33.7,0.54,Los Angeles Lakers
50,John Collins,17,17.8,0.8000000000000007,PTS,28.7,0.0,Utah Jazz
51,Keyonte George,14,15.4,1.4000000000000004,PTS,31.8,0.0,Utah Jazz
52,Walker Kessler,9,10.3,1.3000000000000007,PTS,27.8,0.0,Utah Jazz
53,Anfernee Simons,20,16.7,-3.3000000000000007,PTS,30.8,-0.63,Portland Trail Blazers
54,Shaedon Sharpe,17,17.7,0.6999999999999993,PTS,30.2,-0.63,Portland Trail Blazers
55,Deandre Ayton,17,14.5,-2.5,PTS,30.5,-0.63,Portland Trail Blazers
56,Jerami Grant,15,16.1,1.1000000000000014,PTS,32.3,-0.63,Portland Trail Blazers
57,De'Aaron Fox,26,27.7,1.6999999999999993,PTS,37.8,-0.2300000000000001,Sacramento Kings
58,Victor Wembanyama,24,23.4,-0.6000000000000014,PTS,32.1,-0.09999999999999998,San Antonio Spurs
59,DeMar DeRozan,22,22.6,0.6000000000000014,PTS,36.3,-0.2300000000000001,Sacramento Kings
60,Domantas Sabonis,18,20.4,2.3999999999999986,PTS,36.6,-0.2300000000000001,Sacramento Kings
61,Keegan Murray,13,12.4,-0.5999999999999996,PTS,36.7,-0.2300000000000001,Sacramento Kings
62,Chris Paul,9,10.6,1.5999999999999996,PTS,28.4,-0.09999999999999998,San Antonio Spurs
63,James Harden,23,21.5,-1.5,PTS,34.2,0.0,LA Clippers
64,Jamal Murray,19,18.1,-0.8999999999999986,PTS,35.6,-0.050000000000000044,Denver Nuggets
65,Michael Porter Jr.,18,18.6,0.6000000000000014,PTS,36.0,-0.050000000000000044,Denver Nuggets
66,Ivica Zubac,16,15.7,-0.3000000000000007,PTS,32.6,0.0,LA Clippers
67,Christian Braun,14,16.2,2.1999999999999993,PTS,34.9,-0.050000000000000044,Denver Nuggets
68,Russell Westbrook,12,12.2,0.1999999999999993,PTS,24.7,-0.050000000000000044,Denver Nuggets
69,Wendell Carter Jr.,7,8.0,1.0,REB,25.3,-0.53,Orlando Magic
70,Ben Simmons,7,6.0,-1.0,REB,25.0,-0.87,Brooklyn Nets
71,Franz Wagner,6,5.5,-0.5,REB,32.3,-0.53,Orlando Magic
72,Jonathan Isaac,6,5.2,-0.7999999999999998,REB,17.8,-0.53,Orlando Magic
73,Moritz Wagner,5,4.7,-0.2999999999999998,REB,19.0,-0.53,Orlando Magic
74,Cameron Johnson,5,4.2,-0.7999999999999998,REB,32.3,-0.87,Brooklyn Nets
75,Jalen Suggs,4,4.3,0.2999999999999998,REB,29.2,-0.53,Orlando Magic
76,Myles Turner,8,7.5,-0.5,REB,32.3,-0.5700000000000001,Indiana Pacers
77,Pascal Siakam,7,6.6,-0.40000000000000036,REB,34.3,-0.5700000000000001,Indiana Pacers
78,Jaren Jackson Jr.,7,5.8,-1.2000000000000002,REB,28.3,0.4600000000000001,Memphis Grizzlies
79,Ja Morant,5,4.5,-0.5,REB,27.4,0.4600000000000001,Memphis Grizzlies
80,Desmond Bane,5,6.4,1.4000000000000004,REB,27.3,0.4600000000000001,Memphis Grizzlies
81,Tyrese Haliburton,4,3.5,-0.5,REB,34.8,-0.5700000000000001,Indiana Pacers
82,Jarrett Allen,11,10.7,-0.3000000000000007,REB,29.6,-0.21000000000000002,Cleveland Cavaliers
83,Evan Mobley,10,9.3,-0.6999999999999993,REB,31.1,-0.21000000000000002,Cleveland Cavaliers
84,Jayson Tatum,10,8.5,-1.5,REB,36.3,-0.26999999999999996,Boston Celtics
85,Jaylen Brown,6,6.3,0.2999999999999998,REB,36.5,-0.26999999999999996,Boston Celtics
86,Donovan Mitchell,5,4.7,-0.2999999999999998,REB,31.7,-0.21000000000000002,Cleveland Cavaliers
87,Derrick White,5,4.7,-0.2999999999999998,REB,34.3,-0.26999999999999996,Boston Celtics
88,Jrue Holiday,5,4.3,-0.7000000000000002,REB,31.0,-0.26999999999999996,Boston Celtics
89,Darius Garland,3,2.4,-0.6000000000000001,REB,30.6,-0.21000000000000002,Cleveland Cavaliers
90,Karl-Anthony Towns,13,12.7,-0.3000000000000007,REB,33.8,-0.2,New York Knicks
91,Josh Hart,9,8.5,-0.5,REB,37.4,-0.2,New York Knicks
92,Trey Murphy III,6,5.6,-0.40000000000000036,REB,32.4,-0.5,New Orleans Pelicans
93,OG Anunoby,6,5.3,-0.7000000000000002,REB,36.7,-0.2,New York Knicks
94,Dejounte Murray,5,6.0,1.0,REB,29.4,-0.5,New Orleans Pelicans
95,Mikal Bridges,4,3.7,-0.2999999999999998,REB,38.1,-0.2,New York Knicks
96,CJ McCollum,4,3.6,-0.3999999999999999,REB,33.3,-0.5,New Orleans Pelicans
97,Jalen Brunson,4,3.0,-1.0,REB,34.9,-0.2,New York Knicks
98,Miles McBride,3,2.7,-0.2999999999999998,REB,25.7,-0.2,New York Knicks
99,Jakob Poeltl,11,11.9,0.9000000000000004,REB,32.3,0.72,Toronto Raptors
100,Bam Adebayo,10,9.4,-0.5999999999999996,REB,35.2,-0.55,Miami Heat
101,Scottie Barnes,8,8.6,0.5999999999999996,REB,33.6,0.72,Toronto Raptors
102,RJ Barrett,7,6.3,-0.7000000000000002,REB,34.3,0.72,Toronto Raptors
103,Tyler Herro,6,5.3,-0.7000000000000002,REB,35.0,-0.55,Miami Heat
104,Jimmy Butler,5,5.2,0.20000000000000018,REB,31.7,-0.55,Miami Heat
105,Isaiah Hartenstein,12,14.0,2.0,REB,31.9,0.04999999999999999,Oklahoma City Thunder
106,Alperen Sengun,11,10.7,-0.3000000000000007,REB,30.4,0.97,Houston Rockets
107,Jalen Williams,6,6.3,0.2999999999999998,REB,31.8,0.04999999999999999,Oklahoma City Thunder
108,Shai Gilgeous-Alexander,6,5.3,-0.7000000000000002,REB,34.5,0.04999999999999999,Oklahoma City Thunder
109,Jalen Green,5,4.8,-0.20000000000000018,REB,32.1,0.97,Houston Rockets
110,Fred VanVleet,4,4.4,0.40000000000000036,REB,34.9,0.97,Houston Rockets
111,Anthony Davis,12,11.6,-0.40000000000000036,REB,35.3,-0.64,Los Angeles Lakers
112,Walker Kessler,9,10.4,1.4000000000000004,REB,27.8,0.07000000000000006,Utah Jazz
113,John Collins,9,8.8,-0.1999999999999993,REB,28.7,0.07000000000000006,Utah Jazz
114,LeBron James,8,8.2,0.1999999999999993,REB,35.1,-0.64,Los Angeles Lakers
115,Lauri Markkanen,7,6.5,-0.5,REB,31.8,0.07000000000000006,Utah Jazz
116,Austin Reaves,4,3.5,-0.5,REB,33.7,-0.64,Los Angeles Lakers
117,Keyonte George,3,2.9,-0.10000000000000009,REB,31.8,0.07000000000000006,Utah Jazz
118,Collin Sexton,3,2.5,-0.5,REB,28.3,0.07000000000000006,Utah Jazz
119,Deandre Ayton,11,10.5,-0.5,REB,30.5,0.19999999999999996,Portland Trail Blazers
120,Shaedon Sharpe,5,3.1,-1.9,REB,30.2,0.19999999999999996,Portland Trail Blazers
121,Anfernee Simons,3,2.5,-0.5,REB,30.8,0.19999999999999996,Portland Trail Blazers
122,Domantas Sabonis,14,12.9,-1.0999999999999996,REB,36.6,-0.15000000000000002,Sacramento Kings
123,Victor Wembanyama,11,10.0,-1.0,REB,32.1,-0.33999999999999997,San Antonio Spurs
124,Keegan Murray,8,7.9,-0.09999999999999964,REB,36.7,-0.15000000000000002,Sacramento Kings
125,De'Aaron Fox,6,5.0,-1.0,REB,37.8,-0.15000000000000002,Sacramento Kings
126,DeMar DeRozan,5,4.1,-0.9000000000000004,REB,36.3,-0.15000000000000002,Sacramento Kings
127,Chris Paul,4,3.6,-0.3999999999999999,REB,28.4,-0.33999999999999997,San Antonio Spurs
128,Ivica Zubac,12,12.6,0.5999999999999996,REB,32.6,0.37000000000000005,LA Clippers
129,Michael Porter Jr.,7,7.2,0.20000000000000018,REB,36.0,-0.2300000000000001,Denver Nuggets
130,James Harden,6,7.1,1.0999999999999996,REB,34.2,0.37000000000000005,LA Clippers
131,Christian Braun,5,4.9,-0.09999999999999964,REB,34.9,-0.2300000000000001,Denver Nuggets
132,Jamal Murray,4,4.4,0.40000000000000036,REB,35.6,-0.2300000000000001,Denver Nuggets
133,Russell Westbrook,4,4.1,0.09999999999999964,REB,24.7,-0.2300000000000001,Denver Nuggets
134,Franz Wagner,7,5.8,-1.2000000000000002,AST,32.3,0.07,Orlando Magic
135,Ben Simmons,6,6.7,0.7000000000000002,AST,25.0,-0.37,Brooklyn Nets
136,Jalen Suggs,4,3.9,-0.10000000000000009,AST,29.2,0.07,Orlando Magic
137,Cameron Johnson,3,3.1,0.10000000000000009,AST,32.3,-0.37,Brooklyn Nets
138,Tyrese Haliburton,10,8.7,-1.3000000000000007,AST,34.8,-0.10000000000000009,Indiana Pacers
139,Ja Morant,9,9.1,0.09999999999999964,AST,27.4,0.42000000000000004,Memphis Grizzlies
140,Desmond Bane,4,3.8,-0.20000000000000018,AST,27.3,0.42000000000000004,Memphis Grizzlies
141,Pascal Siakam,4,3.9,-0.10000000000000009,AST,34.3,-0.10000000000000009,Indiana Pacers
142,Darius Garland,7,6.8,-0.20000000000000018,AST,30.6,0.07000000000000006,Cleveland Cavaliers
143,Jayson Tatum,7,5.8,-1.2000000000000002,AST,36.3,0.18999999999999995,Boston Celtics
144,Jrue Holiday,5,3.9,-1.1,AST,31.0,0.18999999999999995,Boston Celtics
145,Derrick White,5,4.4,-0.5999999999999996,AST,34.3,0.18999999999999995,Boston Celtics
146,Donovan Mitchell,5,4.0,-1.0,AST,31.7,0.07000000000000006,Cleveland Cavaliers
147,Jaylen Brown,4,4.3,0.2999999999999998,AST,36.5,0.18999999999999995,Boston Celtics
148,Evan Mobley,3,2.7,-0.2999999999999998,AST,31.1,0.07000000000000006,Cleveland Cavaliers
149,Jalen Brunson,8,7.8,-0.20000000000000018,AST,34.9,0.63,New York Knicks
150,Dejounte Murray,7,6.0,-1.0,AST,29.4,-0.26999999999999996,New Orleans Pelicans
151,Josh Hart,6,5.6,-0.40000000000000036,AST,37.4,0.63,New York Knicks
152,CJ McCollum,4,3.3,-0.7000000000000002,AST,33.3,-0.26999999999999996,New Orleans Pelicans
153,Karl-Anthony Towns,3,3.3,0.2999999999999998,AST,33.8,0.63,New York Knicks
154,Mikal Bridges,3,3.3,0.2999999999999998,AST,38.1,0.63,New York Knicks
155,Trey Murphy III,3,2.0,-1.0,AST,32.4,-0.26999999999999996,New Orleans Pelicans
156,Miles McBride,3,2.4,-0.6000000000000001,AST,25.7,0.63,New York Knicks
157,Scottie Barnes,7,6.8,-0.20000000000000018,AST,33.6,0.44999999999999996,Toronto Raptors
158,RJ Barrett,6,6.3,0.2999999999999998,AST,34.3,0.44999999999999996,Toronto Raptors
159,Jimmy Butler,5,4.9,-0.09999999999999964,AST,31.7,0.030000000000000027,Miami Heat
160,Tyler Herro,5,5.1,0.09999999999999964,AST,35.0,0.030000000000000027,Miami Heat
161,Bam Adebayo,5,4.8,-0.20000000000000018,AST,35.2,0.030000000000000027,Miami Heat
162,Jakob Poeltl,2,2.4,0.3999999999999999,AST,32.3,0.44999999999999996,Toronto Raptors
163,Shai Gilgeous-Alexander,7,6.6,-0.40000000000000036,AST,34.5,-0.5700000000000001,Oklahoma City Thunder
164,Fred VanVleet,6,6.3,0.2999999999999998,AST,34.9,-0.67,Houston Rockets
165,Alperen Sengun,5,5.1,0.09999999999999964,AST,30.4,-0.67,Houston Rockets
166,Jalen Williams,5,5.1,0.09999999999999964,AST,31.8,-0.5700000000000001,Oklahoma City Thunder
167,Isaiah Hartenstein,4,3.8,-0.20000000000000018,AST,31.9,-0.5700000000000001,Oklahoma City Thunder
168,Jalen Green,3,2.7,-0.2999999999999998,AST,32.1,-0.67,Houston Rockets
169,LeBron James,11,9.1,-1.9000000000000004,AST,35.1,0.5,Los Angeles Lakers
170,Keyonte George,7,5.8,-1.2000000000000002,AST,31.8,0.1,Utah Jazz
171,Austin Reaves,6,4.8,-1.2000000000000002,AST,33.7,0.5,Los Angeles Lakers
172,Collin Sexton,5,3.1,-1.9,AST,28.3,0.1,Utah Jazz
173,Anthony Davis,4,3.4,-0.6000000000000001,AST,35.3,0.5,Los Angeles Lakers
174,John Collins,3,2.5,-0.5,AST,28.7,0.1,Utah Jazz
175,Lauri Markkanen,3,2.1,-0.8999999999999999,AST,31.8,0.1,Utah Jazz
176,Anfernee Simons,6,4.3,-1.7000000000000002,AST,30.8,-0.39999999999999997,Portland Trail Blazers
177,Shaedon Sharpe,3,2.3,-0.7000000000000002,AST,30.2,-0.39999999999999997,Portland Trail Blazers
178,Chris Paul,8,8.2,0.1999999999999993,AST,28.4,0.19000000000000006,San Antonio Spurs
179,Domantas Sabonis,7,6.4,-0.5999999999999996,AST,36.6,-0.5700000000000001,Sacramento Kings
180,De'Aaron Fox,6,5.8,-0.20000000000000018,AST,37.8,-0.5700000000000001,Sacramento Kings
181,DeMar DeRozan,4,4.1,0.09999999999999964,AST,36.3,-0.5700000000000001,Sacramento Kings
182,Victor Wembanyama,4,3.1,-0.8999999999999999,AST,32.1,0.19000000000000006,San Antonio Spurs
183,James Harden,10,8.8,-1.1999999999999993,AST,34.2,0.33,LA Clippers
184,Jamal Murray,6,6.1,0.09999999999999964,AST,35.6,0.019999999999999907,Denver Nuggets
185,Russell Westbrook,6,5.9,-0.09999999999999964,AST,24.7,0.019999999999999907,Denver Nuggets
186,Michael Porter Jr.,3,2.9,-0.10000000000000009,AST,36.0,0.019999999999999907,Denver Nuggets
187,Cameron Johnson,3,3.2,0.20000000000000018,FG3M,32.3,-0.050000000000000044,Brooklyn Nets
188,Jalen Suggs,3,2.2,-0.7999999999999998,FG3M,29.2,-0.24999999999999994,Orlando Magic
189,Franz Wagner,3,2.2,-0.7999999999999998,FG3M,32.3,-0.24999999999999994,Orlando Magic
190,Tyrese Haliburton,3,3.0,0.0,FG3M,34.8,-0.03999999999999998,Indiana Pacers
191,Desmond Bane,2,1.8,-0.19999999999999996,FG3M,27.3,-0.07999999999999996,Memphis Grizzlies
192,Myles Turner,2,2.0,0.0,FG3M,32.3,-0.03999999999999998,Indiana Pacers
193,Jaren Jackson Jr.,2,1.7,-0.30000000000000004,FG3M,28.3,-0.07999999999999996,Memphis Grizzlies
194,Pascal Siakam,2,1.9,-0.10000000000000009,FG3M,34.3,-0.03999999999999998,Indiana Pacers
195,Ja Morant,2,1.0,-1.0,FG3M,27.4,-0.07999999999999996,Memphis Grizzlies
196,Donovan Mitchell,4,3.6,-0.3999999999999999,FG3M,31.7,-0.040000000000000036,Cleveland Cavaliers
197,Derrick White,4,3.8,-0.20000000000000018,FG3M,34.3,0.78,Boston Celtics
198,Jayson Tatum,4,4.0,0.0,FG3M,36.3,0.78,Boston Celtics
199,Darius Garland,3,3.0,0.0,FG3M,30.6,-0.040000000000000036,Cleveland Cavaliers
200,Jaylen Brown,3,2.6,-0.3999999999999999,FG3M,36.5,0.78,Boston Celtics
201,Jrue Holiday,2,1.8,-0.19999999999999996,FG3M,31.0,0.78,Boston Celtics
202,CJ McCollum,4,3.3,-0.7000000000000002,FG3M,33.3,-0.07,New Orleans Pelicans
203,Trey Murphy III,3,2.4,-0.6000000000000001,FG3M,32.4,-0.07,New Orleans Pelicans
204,Jalen Brunson,3,2.5,-0.5,FG3M,34.9,0.5,New York Knicks
205,Mikal Bridges,3,2.0,-1.0,FG3M,38.1,0.5,New York Knicks
206,Karl-Anthony Towns,3,2.4,-0.6000000000000001,FG3M,33.8,0.5,New York Knicks
207,Dejounte Murray,2,1.7,-0.30000000000000004,FG3M,29.4,-0.07,New Orleans Pelicans
208,OG Anunoby,2,2.3,0.2999999999999998,FG3M,36.7,0.5,New York Knicks
209,Miles McBride,2,1.9,-0.10000000000000009,FG3M,25.7,0.5,New York Knicks
210,Josh Hart,2,1.3,-0.7,FG3M,37.4,0.5,New York Knicks
211,Tyler Herro,4,4.1,0.09999999999999964,FG3M,35.0,0.04999999999999993,Miami Heat
212,RJ Barrett,2,2.0,0.0,FG3M,34.3,-0.22999999999999998,Toronto Raptors
213,Scottie Barnes,2,1.4,-0.6000000000000001,FG3M,33.6,-0.22999999999999998,Toronto Raptors
214,Jimmy Butler,1,0.5,-0.5,FG3M,31.7,0.04999999999999993,Miami Heat
215,Bam Adebayo,1,0.9,-0.09999999999999998,FG3M,35.2,0.04999999999999993,Miami Heat
216,Fred VanVleet,3,2.4,-0.6000000000000001,FG3M,34.9,-0.5700000000000001,Houston Rockets
217,Jalen Green,3,2.6,-0.3999999999999999,FG3M,32.1,-0.5700000000000001,Houston Rockets
218,Shai Gilgeous-Alexander,3,2.1,-0.8999999999999999,FG3M,34.5,-0.4,Oklahoma City Thunder
219,Jalen Williams,3,2.1,-0.8999999999999999,FG3M,31.8,-0.4,Oklahoma City Thunder
220,Alperen Sengun,1,0.4,-0.6,FG3M,30.4,-0.5700000000000001,Houston Rockets
221,Lauri Markkanen,3,2.6,-0.3999999999999999,FG3M,31.8,0.06,Utah Jazz
222,Austin Reaves,3,2.6,-0.3999999999999999,FG3M,33.7,0.18000000000000002,Los Angeles Lakers
223,Keyonte George,3,2.7,-0.2999999999999998,FG3M,31.8,0.06,Utah Jazz
224,Collin Sexton,2,1.8,-0.19999999999999996,FG3M,28.3,0.06,Utah Jazz
225,LeBron James,2,2.1,0.10000000000000009,FG3M,35.1,0.18000000000000002,Los Angeles Lakers
226,John Collins,1,1.0,0.0,FG3M,28.7,0.06,Utah Jazz
227,Anthony Davis,1,0.7,-0.30000000000000004,FG3M,35.3,0.18000000000000002,Los Angeles Lakers
228,Anfernee Simons,3,2.4,-0.6000000000000001,FG3M,30.8,-0.73,Portland Trail Blazers
229,Shaedon Sharpe,2,1.8,-0.19999999999999996,FG3M,30.2,-0.73,Portland Trail Blazers
230,Jerami Grant,2,2.2,0.20000000000000018,FG3M,32.3,-0.73,Portland Trail Blazers
231,Victor Wembanyama,3,3.1,0.10000000000000009,FG3M,32.1,0.5800000000000001,San Antonio Spurs
232,De'Aaron Fox,3,2.1,-0.8999999999999999,FG3M,37.8,-0.56,Sacramento Kings
233,Keegan Murray,2,1.6,-0.3999999999999999,FG3M,36.7,-0.56,Sacramento Kings
234,Chris Paul,2,1.9,-0.10000000000000009,FG3M,28.4,0.5800000000000001,San Antonio Spurs
235,DeMar DeRozan,1,0.7,-0.30000000000000004,FG3M,36.3,-0.56,Sacramento Kings
236,Domantas Sabonis,1,1.1,0.10000000000000009,FG3M,36.6,-0.56,Sacramento Kings
237,Michael Porter Jr.,3,2.7,-0.2999999999999998,FG3M,36.0,-0.31,Denver Nuggets
238,James Harden,3,2.8,-0.20000000000000018,FG3M,34.2,-0.14999999999999997,LA Clippers
239,Jamal Murray,3,2.1,-0.8999999999999999,FG3M,35.6,-0.31,Denver Nuggets
240,Russell Westbrook,1,1.4,0.3999999999999999,FG3M,24.7,-0.31,Denver Nuggets
