,PLAYER,LINE,ACTUAL,DIFF,STAT,MIN,TEAMODDS,TEAM
30,Ja Morant,19,20.6,1.6000000000000014,PTS,27.8,0.5,Memphis Grizzlies
31,Jalen Brunson,27,25.1,-1.8999999999999986,PTS,34.5,0.52,New York Knicks
32,Karl-Anthony Towns,27,26.1,-0.8999999999999986,PTS,33.4,0.52,New York Knicks
33,Jamal Murray,20,17.6,-2.3999999999999986,PTS,36.0,0.25,Denver Nuggets
34,Michael Porter Jr.,18,18.6,0.6000000000000014,PTS,36.4,0.25,Denver Nuggets
35,OG Anunoby,18,17.8,-0.1999999999999993,PTS,36.3,0.52,New York Knicks
36,Mikal Bridges,18,15.8,-2.1999999999999993,PTS,38.2,0.52,New York Knicks
37,Christian Braun,14,16.2,2.1999999999999993,PTS,34.6,0.25,Denver Nuggets
38,Josh Hart,14,14.3,0.3000000000000007,PTS,37.5,0.52,New York Knicks
39,Stephen Curry,25,22.0,-3.0,PTS,29.7,0.5,Golden State Warriors
40,Andrew Wiggins,17,17.4,0.3999999999999986,PTS,27.6,0.5,Golden State Warriors
41,Draymond Green,9,8.7,-0.3000000000000007,PTS,28.1,0.5,Golden State Warriors
42,Shai Gilgeous-Alexander,31,28.7,-2.3000000000000007,PTS,34.1,0.06999999999999995,Oklahoma City Thunder
43,De'Aaron Fox,25,28.9,3.8999999999999986,PTS,37.8,-0.33999999999999997,Sacramento Kings
44,Jalen Williams,24,21.8,-2.1999999999999993,PTS,32.6,0.06999999999999995,Oklahoma City Thunder
45,DeMar DeRozan,19,22.1,3.1000000000000014,PTS,36.4,-0.33999999999999997,Sacramento Kings
46,Domantas Sabonis,18,19.9,1.8999999999999986,PTS,36.6,-0.33999999999999997,Sacramento Kings
47,Keegan Murray,14,13.1,-0.9000000000000004,PTS,36.9,-0.33999999999999997,Sacramento Kings
48,Luguentz Dort,13,11.2,-1.8000000000000007,PTS,28.8,0.06999999999999995,Oklahoma City Thunder
49,Kevin Huerter,10,10.4,0.40000000000000036,PTS,28.9,-0.33999999999999997,Sacramento Kings
50,Franz Wagner,7,5.8,-1.2000000000000002,REB,31.7,-0.35,Orlando Magic
51,LaMelo Ball,6,4.9,-1.0999999999999996,REB,33.6,-0.08000000000000007,Charlotte Hornets
52,Brandon Miller,6,4.9,-1.0999999999999996,REB,32.9,-0.08000000000000007,Charlotte Hornets
53,Jalen Suggs,5,4.4,-0.5999999999999996,REB,29.2,-0.35,Orlando Magic
54,Myles Turner,8,7.2,-0.7999999999999998,REB,32.4,-0.47,Indiana Pacers
55,Pascal Siakam,7,6.4,-0.5999999999999996,REB,33.9,-0.47,Indiana Pacers
56,Bennedict Mathurin,7,6.7,-0.2999999999999998,REB,31.4,-0.47,Indiana Pacers
57,Trey Murphy III,6,4.8,-1.2000000000000002,REB,29.8,-0.02999999999999997,New Orleans Pelicans
58,Brandon Ingram,6,5.8,-0.20000000000000018,REB,33.7,-0.02999999999999997,New Orleans Pelicans
59,Tyrese Haliburton,4,3.4,-0.6000000000000001,REB,34.8,-0.47,Indiana Pacers
60,Jalen Duren,12,10.0,-2.0,REB,24.8,0.17000000000000004,Detroit Pistons
61,Tobias Harris,8,7.4,-0.5999999999999996,REB,33.0,0.17000000000000004,Detroit Pistons
62,Scottie Barnes,7,6.8,-0.20000000000000018,REB,32.6,-0.030000000000000027,Toronto Raptors
63,RJ Barrett,6,6.4,0.40000000000000036,REB,34.1,-0.030000000000000027,Toronto Raptors
64,Jaden Ivey,4,4.6,0.5999999999999996,REB,31.6,0.17000000000000004,Detroit Pistons
65,Ivica Zubac,11,12.5,1.5,REB,33.2,0.37,LA Clippers
66,Jayson Tatum,9,8.2,-0.8000000000000007,REB,36.7,-0.6399999999999999,Boston Celtics
67,James Harden,6,7.3,1.2999999999999998,REB,34.5,0.37,LA Clippers
68,Jaylen Brown,6,6.7,0.7000000000000002,REB,36.9,-0.6399999999999999,Boston Celtics
69,Derrick White,5,4.7,-0.2999999999999998,REB,35.1,-0.6399999999999999,Boston Celtics
70,Jrue Holiday,4,4.1,0.09999999999999964,REB,30.8,-0.6399999999999999,Boston Celtics
71,Clint Capela,10,8.5,-1.5,REB,22.7,0.37,Atlanta Hawks
72,Jalen Johnson,10,10.4,0.40000000000000036,REB,36.5,0.37,Atlanta Hawks
73,Dereck Lively II,8,7.2,-0.7999999999999998,REB,22.9,0.43999999999999995,Dallas Mavericks
74,P.J. Washington,8,8.7,0.6999999999999993,REB,31.3,0.43999999999999995,Dallas Mavericks
75,Daniel Gafford,7,6.5,-0.5,REB,20.9,0.43999999999999995,Dallas Mavericks
76,Kyrie Irving,5,4.4,-0.5999999999999996,REB,35.1,0.43999999999999995,Dallas Mavericks
77,Klay Thompson,4,3.6,-0.3999999999999999,REB,28.5,0.43999999999999995,Dallas Mavericks
78,Trae Young,4,3.8,-0.20000000000000018,REB,36.1,0.37,Atlanta Hawks
79,Ja Morant,6,5.0,-1.0,REB,27.8,0.7000000000000001,Memphis Grizzlies
80,Anfernee Simons,3,2.1,-0.8999999999999999,REB,29.7,-0.020000000000000018,Portland Trail Blazers
81,Karl-Anthony Towns,12,12.5,0.5,REB,33.4,-0.23999999999999996,New York Knicks
82,Josh Hart,10,8.8,-1.1999999999999993,REB,37.5,-0.23999999999999996,New York Knicks
83,Michael Porter Jr.,6,7.1,1.0999999999999996,REB,36.4,-0.18000000000000005,Denver Nuggets
84,OG Anunoby,6,5.4,-0.5999999999999996,REB,36.3,-0.23999999999999996,New York Knicks
85,Christian Braun,5,5.1,0.09999999999999964,REB,34.6,-0.18000000000000005,Denver Nuggets
86,Mikal Bridges,5,3.9,-1.1,REB,38.2,-0.23999999999999996,New York Knicks
87,Jamal Murray,4,4.4,0.40000000000000036,REB,36.0,-0.18000000000000005,Denver Nuggets
88,Jalen Brunson,4,2.8,-1.2000000000000002,REB,34.5,-0.23999999999999996,New York Knicks
89,Draymond Green,7,6.1,-0.9000000000000004,REB,28.1,0.24,Golden State Warriors
90,Stephen Curry,5,5.5,0.5,REB,29.7,0.24,Golden State Warriors
91,Andrew Wiggins,5,4.4,-0.5999999999999996,REB,27.6,0.24,Golden State Warriors
92,Domantas Sabonis,13,13.1,0.09999999999999964,REB,36.6,0.42000000000000004,Sacramento Kings
93,Keegan Murray,7,8.1,1.0999999999999996,REB,36.9,0.42000000000000004,Sacramento Kings
94,Jalen Williams,7,6.6,-0.40000000000000036,REB,32.6,-0.65,Oklahoma City Thunder
95,Shai Gilgeous-Alexander,6,5.1,-0.9000000000000004,REB,34.1,-0.65,Oklahoma City Thunder
96,De'Aaron Fox,5,4.9,-0.09999999999999964,REB,37.8,0.42000000000000004,Sacramento Kings
97,Luguentz Dort,5,4.5,-0.5,REB,28.8,-0.65,Oklahoma City Thunder
98,Kevin Huerter,4,3.9,-0.10000000000000009,REB,28.9,0.42000000000000004,Sacramento Kings
99,DeMar DeRozan,4,4.3,0.2999999999999998,REB,36.4,0.42000000000000004,Sacramento Kings
100,LaMelo Ball,8,6.9,-1.0999999999999996,AST,33.6,-0.84,Charlotte Hornets
101,Franz Wagner,7,5.6,-1.4000000000000004,AST,31.7,0.010000000000000009,Orlando Magic
102,Jalen Suggs,5,3.6,-1.4,AST,29.2,0.010000000000000009,Orlando Magic
103,Brandon Miller,4,3.8,-0.20000000000000018,AST,32.9,-0.84,Charlotte Hornets
104,Tyrese Haliburton,10,8.5,-1.5,AST,34.8,0.53,Indiana Pacers
105,Brandon Ingram,7,5.4,-1.5999999999999996,AST,33.7,-0.6299999999999999,New Orleans Pelicans
106,Pascal Siakam,4,3.8,-0.20000000000000018,AST,33.9,0.53,Indiana Pacers
107,Trey Murphy III,3,2.0,-1.0,AST,29.8,-0.6299999999999999,New Orleans Pelicans
108,Scottie Barnes,6,6.2,0.20000000000000018,AST,32.6,0.0,Toronto Raptors
109,Jaden Ivey,6,4.2,-1.7999999999999998,AST,31.6,-0.13,Detroit Pistons
110,RJ Barrett,5,6.2,1.2000000000000002,AST,34.1,0.0,Toronto Raptors
111,Tobias Harris,3,2.4,-0.6000000000000001,AST,33.0,-0.13,Detroit Pistons
112,Jalen Duren,3,2.4,-0.6000000000000001,AST,24.8,-0.13,Detroit Pistons
113,James Harden,8,8.7,0.6999999999999993,AST,34.5,-0.19999999999999996,LA Clippers
114,Jayson Tatum,6,5.9,-0.09999999999999964,AST,36.7,-0.3600000000000001,Boston Celtics
115,Derrick White,5,4.3,-0.7000000000000002,AST,35.1,-0.3600000000000001,Boston Celtics
116,Jaylen Brown,4,4.4,0.40000000000000036,AST,36.9,-0.3600000000000001,Boston Celtics
117,Jrue Holiday,4,3.8,-0.20000000000000018,AST,30.8,-0.3600000000000001,Boston Celtics
118,Trae Young,12,11.7,-0.3000000000000007,AST,36.1,0.5800000000000001,Atlanta Hawks
119,Kyrie Irving,7,5.3,-1.7000000000000002,AST,35.1,0.28,Dallas Mavericks
120,Jalen Johnson,5,5.3,0.2999999999999998,AST,36.5,0.5800000000000001,Atlanta Hawks
121,Dereck Lively II,3,2.2,-0.7999999999999998,AST,22.9,0.28,Dallas Mavericks
122,P.J. Washington,3,1.6,-1.4,AST,31.3,0.28,Dallas Mavericks
123,Ja Morant,8,9.1,1.0999999999999996,AST,27.8,0.66,Memphis Grizzlies
124,Anfernee Simons,6,3.9,-2.1,AST,29.7,-0.6699999999999999,Portland Trail Blazers
125,Jalen Brunson,8,7.4,-0.5999999999999996,AST,34.5,0.6299999999999999,New York Knicks
126,Josh Hart,6,5.9,-0.09999999999999964,AST,37.5,0.6299999999999999,New York Knicks
127,Jamal Murray,6,5.9,-0.09999999999999964,AST,36.0,0.53,Denver Nuggets
128,Mikal Bridges,4,3.4,-0.6000000000000001,AST,38.2,0.6299999999999999,New York Knicks
129,Karl-Anthony Towns,3,3.1,0.10000000000000009,AST,33.4,0.6299999999999999,New York Knicks
130,Michael Porter Jr.,3,3.0,0.0,AST,36.4,0.53,Denver Nuggets
131,Stephen Curry,7,6.5,-0.5,AST,29.7,0.59,Golden State Warriors
132,Draymond Green,6,5.8,-0.20000000000000018,AST,28.1,0.59,Golden State Warriors
133,Shai Gilgeous-Alexander,7,6.3,-0.7000000000000002,AST,34.1,-0.11999999999999994,Oklahoma City Thunder
134,Domantas Sabonis,6,6.5,0.5,AST,36.6,-0.55,Sacramento Kings
135,De'Aaron Fox,6,5.7,-0.2999999999999998,AST,37.8,-0.55,Sacramento Kings
136,Jalen Williams,5,5.2,0.20000000000000018,AST,32.6,-0.11999999999999994,Oklahoma City Thunder
137,DeMar DeRozan,4,4.0,0.0,AST,36.4,-0.55,Sacramento Kings
138,Kevin Huerter,3,2.3,-0.7000000000000002,AST,28.9,-0.55,Sacramento Kings
139,LaMelo Ball,5,4.6,-0.40000000000000036,FG3M,33.6,0.020000000000000018,Charlotte Hornets
140,Brandon Miller,5,3.8,-1.2000000000000002,FG3M,32.9,0.020000000000000018,Charlotte Hornets
141,Franz Wagner,3,2.2,-0.7999999999999998,FG3M,31.7,-0.12999999999999998,Orlando Magic
142,Jalen Suggs,3,2.1,-0.8999999999999999,FG3M,29.2,-0.12999999999999998,Orlando Magic
143,Trey Murphy III,3,2.6,-0.3999999999999999,FG3M,29.8,-0.53,New Orleans Pelicans
144,Tyrese Haliburton,3,2.5,-0.5,FG3M,34.8,0.020000000000000018,Indiana Pacers
145,Brandon Ingram,2,2.4,0.3999999999999999,FG3M,33.7,-0.53,New Orleans Pelicans
146,Myles Turner,2,2.1,0.10000000000000009,FG3M,32.4,0.020000000000000018,Indiana Pacers
147,Bennedict Mathurin,2,1.7,-0.30000000000000004,FG3M,31.4,0.020000000000000018,Indiana Pacers
148,Pascal Siakam,2,1.9,-0.10000000000000009,FG3M,33.9,0.020000000000000018,Indiana Pacers
149,Jaden Ivey,2,1.8,-0.19999999999999996,FG3M,31.6,-0.20000000000000007,Detroit Pistons
150,RJ Barrett,2,2.0,0.0,FG3M,34.1,-0.31999999999999995,Toronto Raptors
151,Tobias Harris,2,1.4,-0.6000000000000001,FG3M,33.0,-0.20000000000000007,Detroit Pistons
152,Scottie Barnes,2,0.8,-1.2,FG3M,32.6,-0.31999999999999995,Toronto Raptors
153,Jayson Tatum,4,4.1,0.09999999999999964,FG3M,36.7,0.17000000000000004,Boston Celtics
154,Derrick White,4,3.7,-0.2999999999999998,FG3M,35.1,0.17000000000000004,Boston Celtics
155,James Harden,3,2.5,-0.5,FG3M,34.5,-0.5,LA Clippers
156,Jaylen Brown,3,2.5,-0.5,FG3M,36.9,0.17000000000000004,Boston Celtics
157,Jrue Holiday,2,1.9,-0.10000000000000009,FG3M,30.8,0.17000000000000004,Boston Celtics
158,Klay Thompson,4,2.9,-1.1,FG3M,28.5,0.24000000000000002,Dallas Mavericks
159,Kyrie Irving,3,2.9,-0.10000000000000009,FG3M,35.1,0.24000000000000002,Dallas Mavericks
160,Trae Young,3,2.8,-0.20000000000000018,FG3M,36.1,-0.4,Atlanta Hawks
161,P.J. Washington,2,0.9,-1.1,FG3M,31.3,0.24000000000000002,Dallas Mavericks
162,Jalen Johnson,2,1.6,-0.3999999999999999,FG3M,36.5,-0.4,Atlanta Hawks
163,Anfernee Simons,3,2.2,-0.7999999999999998,FG3M,29.7,-0.06,Portland Trail Blazers
164,Ja Morant,2,1.0,-1.0,FG3M,27.8,0.07,Memphis Grizzlies
165,Jalen Brunson,3,2.5,-0.5,FG3M,34.5,0.09999999999999998,New York Knicks
166,Jamal Murray,3,2.3,-0.7000000000000002,FG3M,36.0,0.4,Denver Nuggets
167,Michael Porter Jr.,3,2.7,-0.2999999999999998,FG3M,36.4,0.4,Denver Nuggets
168,Karl-Anthony Towns,3,2.5,-0.5,FG3M,33.4,0.09999999999999998,New York Knicks
169,Mikal Bridges,3,1.9,-1.1,FG3M,38.2,0.09999999999999998,New York Knicks
170,OG Anunoby,3,2.4,-0.6000000000000001,FG3M,36.3,0.09999999999999998,New York Knicks
171,Josh Hart,2,1.3,-0.7,FG3M,37.5,0.09999999999999998,New York Knicks
172,Christian Braun,1,1.4,0.3999999999999999,FG3M,34.6,0.4,Denver Nuggets
173,Stephen Curry,5,4.0,-1.0,FG3M,29.7,0.13,Golden State Warriors
174,Andrew Wiggins,2,2.1,0.10000000000000009,FG3M,27.6,0.13,Golden State Warriors
175,Draymond Green,1,1.5,0.5,FG3M,28.1,0.13,Golden State Warriors
176,Luguentz Dort,3,2.3,-0.7000000000000002,FG3M,28.8,0.55,Oklahoma City Thunder
177,Jalen Williams,3,2.0,-1.0,FG3M,32.6,0.55,Oklahoma City Thunder
178,Keegan Murray,3,1.7,-1.3,FG3M,36.9,-0.58,Sacramento Kings
179,Kevin Huerter,2,1.8,-0.19999999999999996,FG3M,28.9,-0.58,Sacramento Kings
180,De'Aaron Fox,2,2.2,0.20000000000000018,FG3M,37.8,-0.58,Sacramento Kings
181,Shai Gilgeous-Alexander,2,1.8,-0.19999999999999996,FG3M,34.1,0.55,Oklahoma City Thunder
182,DeMar DeRozan,1,0.7,-0.30000000000000004,FG3M,36.4,-0.58,Sacramento Kings
183,Domantas Sabonis,1,1.0,0.0,FG3M,36.6,-0.58,Sacramento Kings
