,PLAYER,LINE,ACTUAL,DIFF,STAT,MIN,TEAMODDS,TEAM
63,Victor Wembanyama,11,10.5,-0.5,REB,31.5,0.63,San Antonio Spurs
64,Draymond Green,6,6.0,0.0,REB,28.2,0.39,Golden State Warriors
65,Stephen Curry,5,5.3,0.2999999999999998,REB,29.5,0.39,Golden State Warriors
66,Jonathan Kuminga,4,4.3,0.2999999999999998,REB,22.7,0.39,Golden State Warriors
67,Anthony Davis,13,11.2,-1.8000000000000007,REB,35.2,-0.15000000000000002,Los Angeles Lakers
68,LeBron James,8,8.3,0.3000000000000007,REB,35.4,-0.15000000000000002,Los Angeles Lakers
69,Michael Porter Jr.,6,6.8,0.7999999999999998,REB,36.5,0.18999999999999995,Denver Nuggets
70,Jamal Murray,4,4.4,0.40000000000000036,REB,36.5,0.18999999999999995,Denver Nuggets
71,Austin Reaves,4,3.6,-0.3999999999999999,REB,34.5,-0.15000000000000002,Los Angeles Lakers
72,Jalen Brunson,8,7.3,-0.7000000000000002,AST,34.4,0.6,New York Knicks
73,Josh Hart,6,5.9,-0.09999999999999964,AST,37.2,0.6,New York Knicks
74,Collin Sexton,4,2.9,-1.1,AST,26.6,-0.27,Utah Jazz
75,Mikal Bridges,4,3.6,-0.3999999999999999,AST,38.6,0.6,New York Knicks
76,Karl-Anthony Towns,3,2.9,-0.10000000000000009,AST,33.0,0.6,New York Knicks
77,Lauri Markkanen,3,2.3,-0.7000000000000002,AST,31.4,-0.27,Utah Jazz
78,Franz Wagner,7,5.4,-1.5999999999999996,AST,31.9,-0.53,Orlando Magic
79,Jaden Ivey,6,4.3,-1.7000000000000002,AST,31.8,-0.43999999999999995,Detroit Pistons
80,Jalen Suggs,5,3.8,-1.2000000000000002,AST,30.4,-0.53,Orlando Magic
81,Tobias Harris,3,2.5,-0.5,AST,33.2,-0.43999999999999995,Detroit Pistons
82,Jalen Duren,3,2.5,-0.5,AST,24.8,-0.43999999999999995,Detroit Pistons
83,Damian Lillard,8,7.6,-0.40000000000000036,AST,35.9,-0.09000000000000002,Milwaukee Bucks
84,LaMelo Ball,7,6.7,-0.2999999999999998,AST,33.2,-0.43999999999999995,Charlotte Hornets
85,Giannis Antetokounmpo,7,6.4,-0.5999999999999996,AST,35.3,-0.09000000000000002,Milwaukee Bucks
86,Brandon Miller,4,3.8,-0.20000000000000018,AST,32.1,-0.43999999999999995,Charlotte Hornets
87,Josh Giddey,6,6.5,0.5,AST,27.7,0.14,Chicago Bulls
88,Desmond Bane,6,3.8,-2.2,AST,28.0,0.9,Memphis Grizzlies
89,Coby White,5,4.8,-0.20000000000000018,AST,33.1,0.14,Chicago Bulls
90,Fred VanVleet,7,6.2,-0.7999999999999998,AST,34.3,-0.1,Houston Rockets
91,Alperen Sengun,5,4.6,-0.40000000000000036,AST,29.2,-0.1,Houston Rockets
92,Anfernee Simons,5,3.9,-1.1,AST,29.1,-0.97,Portland Trail Blazers
93,Jalen Green,3,2.8,-0.20000000000000018,AST,32.3,-0.1,Houston Rockets
94,Stephen Curry,7,6.6,-0.40000000000000036,AST,29.5,0.06999999999999995,Golden State Warriors
95,Draymond Green,6,5.7,-0.2999999999999998,AST,28.2,0.06999999999999995,Golden State Warriors
96,Victor Wembanyama,4,2.8,-1.2000000000000002,AST,31.5,0.09999999999999998,San Antonio Spurs
97,Jonathan Kuminga,2,1.9,-0.10000000000000009,AST,22.7,0.06999999999999995,Golden State Warriors
98,LeBron James,10,9.3,-0.6999999999999993,AST,35.4,0.6000000000000001,Los Angeles Lakers
99,Jamal Murray,6,6.0,0.0,AST,36.5,0.87,Denver Nuggets
100,Austin Reaves,6,5.3,-0.7000000000000002,AST,34.5,0.6000000000000001,Los Angeles Lakers
101,Anthony Davis,3,2.8,-0.20000000000000018,AST,35.2,0.6000000000000001,Los Angeles Lakers
102,Michael Porter Jr.,3,2.9,-0.10000000000000009,AST,36.5,0.87,Denver Nuggets
103,Jalen Brunson,4,2.5,-1.5,FG3M,34.4,0.49999999999999994,New York Knicks
104,Lauri Markkanen,3,2.7,-0.2999999999999998,FG3M,31.4,0.24,Utah Jazz
105,Karl-Anthony Towns,3,2.6,-0.3999999999999999,FG3M,33.0,0.49999999999999994,New York Knicks
106,Mikal Bridges,3,2.0,-1.0,FG3M,38.6,0.49999999999999994,New York Knicks
107,OG Anunoby,3,2.1,-0.8999999999999999,FG3M,36.3,0.49999999999999994,New York Knicks
108,Collin Sexton,2,1.6,-0.3999999999999999,FG3M,26.6,0.24,Utah Jazz
109,Josh Hart,2,1.3,-0.7,FG3M,37.2,0.49999999999999994,New York Knicks
110,Jalen Suggs,3,2.2,-0.7999999999999998,FG3M,30.4,-0.21,Orlando Magic
111,Franz Wagner,3,2.1,-0.8999999999999999,FG3M,31.9,-0.21,Orlando Magic
112,Jaden Ivey,2,1.8,-0.19999999999999996,FG3M,31.8,-0.33000000000000007,Detroit Pistons
113,Tobias Harris,2,1.5,-0.5,FG3M,33.2,-0.33000000000000007,Detroit Pistons
114,LaMelo Ball,5,4.5,-0.5,FG3M,33.2,0.84,Charlotte Hornets
115,Brandon Miller,4,3.5,-0.5,FG3M,32.1,0.84,Charlotte Hornets
116,Damian Lillard,4,2.8,-1.2000000000000002,FG3M,35.9,0.13,Milwaukee Bucks
117,Brook Lopez,2,1.8,-0.19999999999999996,FG3M,32.5,0.13,Milwaukee Bucks
118,Bobby Portis,2,1.0,-1.0,FG3M,23.9,0.13,Milwaukee Bucks
119,Coby White,4,3.5,-0.5,FG3M,33.1,0.68,Chicago Bulls
120,Desmond Bane,3,2.2,-0.7999999999999998,FG3M,28.0,-0.22999999999999998,Memphis Grizzlies
121,Jaren Jackson Jr.,2,1.9,-0.10000000000000009,FG3M,28.9,-0.22999999999999998,Memphis Grizzlies
122,Josh Giddey,1,1.3,0.30000000000000004,FG3M,27.7,0.68,Chicago Bulls
123,Fred VanVleet,3,2.3,-0.7000000000000002,FG3M,34.3,-0.1,Houston Rockets
124,Jalen Green,3,2.6,-0.3999999999999999,FG3M,32.3,-0.1,Houston Rockets
125,Anfernee Simons,3,2.1,-0.8999999999999999,FG3M,29.1,-0.87,Portland Trail Blazers
126,Jerami Grant,2,2.3,0.2999999999999998,FG3M,33.0,-0.87,Portland Trail Blazers
127,Alperen Sengun,1,0.5,-0.5,FG3M,29.2,-0.1,Houston Rockets
128,Stephen Curry,5,4.1,-0.9000000000000004,FG3M,29.5,0.27,Golden State Warriors
129,Victor Wembanyama,4,2.9,-1.1,FG3M,31.5,-0.19999999999999996,San Antonio Spurs
130,Draymond Green,2,1.6,-0.3999999999999999,FG3M,28.2,0.27,Golden State Warriors
131,Jonathan Kuminga,1,1.0,0.0,FG3M,22.7,0.27,Golden State Warriors
132,Michael Porter Jr.,3,2.6,-0.3999999999999999,FG3M,36.5,-0.050000000000000044,Denver Nuggets
133,Jamal Murray,3,2.3,-0.7000000000000002,FG3M,36.5,-0.050000000000000044,Denver Nuggets
134,Austin Reaves,3,2.7,-0.2999999999999998,FG3M,34.5,-0.09999999999999998,Los Angeles Lakers
135,LeBron James,2,2.5,0.5,FG3M,35.4,-0.09999999999999998,Los Angeles Lakers
136,Anthony Davis,1,0.9,-0.09999999999999998,FG3M,35.2,-0.09999999999999998,Los Angeles Lakers
