,PLAYER,LINE,ACTUAL,DIFF,STAT,MIN,TEAMODDS,TEAM
38,John Collins,17,17.5,0.5,PTS,27.1,-0.1,Utah Jazz
39,Collin Sexton,16,15.5,-0.5,PTS,26.4,-0.1,Utah Jazz
40,Keyonte George,13,14.7,1.6999999999999993,PTS,31.9,-0.1,Utah Jazz
41,Rui Hachimura,12,12.7,0.6999999999999993,PTS,33.9,0.63,Los Angeles Lakers
42,Kyle Filipowski,10,7.9,-2.0999999999999996,PTS,18.6,-0.1,Utah Jazz
43,Cam Reddish,6,4.7,-1.2999999999999998,PTS,21.0,0.63,Los Angeles Lakers
44,Jarrett Allen,11,10.9,-0.09999999999999964,REB,30.2,-0.22999999999999998,Cleveland Cavaliers
45,Evan Mobley,10,8.8,-1.1999999999999993,REB,30.6,-0.22999999999999998,Cleveland Cavaliers
46,Jayson Tatum,9,7.9,-1.0999999999999996,REB,36.5,-0.62,Boston Celtics
47,Al Horford,6,5.4,-0.5999999999999996,REB,27.0,-0.62,Boston Celtics
48,Jaylen Brown,6,7.1,1.0999999999999996,REB,36.8,-0.62,Boston Celtics
49,Derrick White,5,4.5,-0.5,REB,34.3,-0.62,Boston Celtics
50,Donovan Mitchell,5,4.4,-0.5999999999999996,REB,31.2,-0.22999999999999998,Cleveland Cavaliers
51,Jrue Holiday,5,3.9,-1.1,REB,30.8,-0.62,Boston Celtics
52,Darius Garland,3,2.4,-0.6000000000000001,REB,30.2,-0.22999999999999998,Cleveland Cavaliers
53,Isaac Okoro,3,2.1,-0.8999999999999999,REB,20.2,-0.22999999999999998,Cleveland Cavaliers
54,Miles Bridges,7,6.9,-0.09999999999999964,REB,29.8,0.19999999999999996,Charlotte Hornets
55,Ben Simmons,7,5.8,-1.2000000000000002,REB,24.3,-0.72,Brooklyn Nets
56,LaMelo Ball,6,5.0,-1.0,REB,33.9,0.19999999999999996,Charlotte Hornets
57,Grant Williams,6,5.0,-1.0,REB,28.8,0.19999999999999996,Charlotte Hornets
58,Brandon Miller,5,4.2,-0.7999999999999998,REB,30.2,0.19999999999999996,Charlotte Hornets
59,Dorian Finney-Smith,5,4.8,-0.20000000000000018,REB,29.2,-0.72,Brooklyn Nets
60,Cameron Johnson,5,4.2,-0.7999999999999998,REB,33.2,-0.72,Brooklyn Nets
61,Josh Green,4,2.1,-1.9,REB,24.1,0.19999999999999996,Charlotte Hornets
62,Jaren Jackson Jr.,7,5.7,-1.2999999999999998,REB,28.8,0.4600000000000001,Memphis Grizzlies
63,Brandon Clarke,6,3.5,-2.5,REB,15.5,0.4600000000000001,Memphis Grizzlies
64,Desmond Bane,6,6.3,0.2999999999999998,REB,26.9,0.4600000000000001,Memphis Grizzlies
65,Scotty Pippen Jr.,4,3.9,-0.10000000000000009,REB,25.7,0.4600000000000001,Memphis Grizzlies
66,Yves Missi,8,6.7,-1.2999999999999998,REB,23.5,0.3,New Orleans Pelicans
67,Brandon Ingram,6,6.0,0.0,REB,33.6,0.3,New Orleans Pelicans
68,Trey Murphy III,5,5.0,0.0,REB,27.2,0.3,New Orleans Pelicans
69,Javonte Green,5,3.4,-1.6,REB,23.5,0.3,New Orleans Pelicans
70,Zach Collins,8,3.5,-4.5,REB,14.9,0.6699999999999999,San Antonio Spurs
71,Jalen Williams,7,6.4,-0.5999999999999996,REB,32.2,-0.4,Oklahoma City Thunder
72,Shai Gilgeous-Alexander,7,5.3,-1.7000000000000002,REB,33.5,-0.4,Oklahoma City Thunder
73,Julian Champagnie,6,5.3,-0.7000000000000002,REB,28.2,0.6699999999999999,San Antonio Spurs
74,Luguentz Dort,5,3.9,-1.1,REB,28.5,-0.4,Oklahoma City Thunder
75,Harrison Barnes,5,3.9,-1.1,REB,28.3,0.6699999999999999,San Antonio Spurs
76,Chris Paul,5,3.7,-1.2999999999999998,REB,28.3,0.6699999999999999,San Antonio Spurs
77,Stephon Castle,4,2.6,-1.4,REB,24.6,0.6699999999999999,San Antonio Spurs
78,Anthony Davis,13,11.2,-1.8000000000000007,REB,35.1,-0.42999999999999994,Los Angeles Lakers
79,John Collins,9,7.8,-1.2000000000000002,REB,27.1,-0.08999999999999997,Utah Jazz
80,LeBron James,9,8.6,-0.40000000000000036,REB,35.4,-0.42999999999999994,Los Angeles Lakers
81,Lauri Markkanen,7,6.4,-0.5999999999999996,REB,30.8,-0.08999999999999997,Utah Jazz
82,Kyle Filipowski,6,4.3,-1.7000000000000002,REB,18.6,-0.08999999999999997,Utah Jazz
83,Rui Hachimura,5,6.1,1.0999999999999996,REB,33.9,-0.42999999999999994,Los Angeles Lakers
84,Austin Reaves,4,4.0,0.0,REB,34.8,-0.42999999999999994,Los Angeles Lakers
85,Keyonte George,3,2.9,-0.10000000000000009,REB,31.9,-0.08999999999999997,Utah Jazz
86,Collin Sexton,3,2.9,-0.10000000000000009,REB,26.4,-0.08999999999999997,Utah Jazz
87,Cam Reddish,3,3.0,0.0,REB,21.0,-0.42999999999999994,Los Angeles Lakers
88,Darius Garland,7,7.0,0.0,AST,30.2,0.18999999999999995,Cleveland Cavaliers
89,Jayson Tatum,7,5.9,-1.0999999999999996,AST,36.5,-0.14,Boston Celtics
90,Derrick White,5,4.3,-0.7000000000000002,AST,34.3,-0.14,Boston Celtics
91,Donovan Mitchell,5,4.1,-0.9000000000000004,AST,31.2,0.18999999999999995,Cleveland Cavaliers
92,Jrue Holiday,4,4.0,0.0,AST,30.8,-0.14,Boston Celtics
93,Jaylen Brown,4,4.0,0.0,AST,36.8,-0.14,Boston Celtics
94,Evan Mobley,3,2.4,-0.6000000000000001,AST,30.6,0.18999999999999995,Cleveland Cavaliers
95,Al Horford,3,2.3,-0.7000000000000002,AST,27.0,-0.14,Boston Celtics
96,LaMelo Ball,7,6.7,-0.2999999999999998,AST,33.9,-0.1,Charlotte Hornets
97,Ben Simmons,6,7.0,1.0,AST,24.3,0.25,Brooklyn Nets
98,Brandon Miller,3,3.8,0.7999999999999998,AST,30.2,-0.1,Charlotte Hornets
99,Cameron Johnson,3,2.9,-0.10000000000000009,AST,33.2,0.25,Brooklyn Nets
100,Miles Bridges,3,3.1,0.10000000000000009,AST,29.8,-0.1,Charlotte Hornets
101,Grant Williams,3,2.3,-0.7000000000000002,AST,28.8,-0.1,Charlotte Hornets
102,Desmond Bane,6,3.3,-2.7,AST,26.9,0.88,Memphis Grizzlies
103,Scotty Pippen Jr.,5,5.9,0.9000000000000004,AST,25.7,0.88,Memphis Grizzlies
104,Brandon Ingram,7,5.4,-1.5999999999999996,AST,33.6,-0.09,New Orleans Pelicans
105,Trey Murphy III,3,1.7,-1.3,AST,27.2,-0.09,New Orleans Pelicans
106,Chris Paul,7,8.4,1.4000000000000004,AST,28.3,-0.10000000000000009,San Antonio Spurs
107,Shai Gilgeous-Alexander,6,6.3,0.2999999999999998,AST,33.5,-0.4,Oklahoma City Thunder
108,Jalen Williams,5,5.0,0.0,AST,32.2,-0.4,Oklahoma City Thunder
109,Stephon Castle,3,3.1,0.10000000000000009,AST,24.6,-0.10000000000000009,San Antonio Spurs
110,Zach Collins,3,2.1,-0.8999999999999999,AST,14.9,-0.10000000000000009,San Antonio Spurs
111,LeBron James,10,9.2,-0.8000000000000007,AST,35.4,0.5,Los Angeles Lakers
112,Austin Reaves,6,5.5,-0.5,AST,34.8,0.5,Los Angeles Lakers
113,Keyonte George,6,5.5,-0.5,AST,31.9,0.1,Utah Jazz
114,Collin Sexton,4,3.0,-1.0,AST,26.4,0.1,Utah Jazz
115,Anthony Davis,3,2.6,-0.3999999999999999,AST,35.1,0.5,Los Angeles Lakers
116,Kyle Filipowski,3,1.9,-1.1,AST,18.6,0.1,Utah Jazz
117,Donovan Mitchell,4,3.8,-0.20000000000000018,FG3M,31.2,-0.020000000000000018,Cleveland Cavaliers
118,Jayson Tatum,4,4.2,0.20000000000000018,FG3M,36.5,0.7,Boston Celtics
119,Derrick White,4,3.8,-0.20000000000000018,FG3M,34.3,0.7,Boston Celtics
120,Darius Garland,3,3.1,0.10000000000000009,FG3M,30.2,-0.020000000000000018,Cleveland Cavaliers
121,Jaylen Brown,3,2.0,-1.0,FG3M,36.8,0.7,Boston Celtics
122,Al Horford,2,2.3,0.2999999999999998,FG3M,27.0,0.7,Boston Celtics
123,Jrue Holiday,2,1.8,-0.19999999999999996,FG3M,30.8,0.7,Boston Celtics
124,LaMelo Ball,5,4.6,-0.40000000000000036,FG3M,33.9,0.12,Charlotte Hornets
125,Brandon Miller,4,2.9,-1.1,FG3M,30.2,0.12,Charlotte Hornets
126,Cameron Johnson,3,2.9,-0.10000000000000009,FG3M,33.2,0.13,Brooklyn Nets
127,Miles Bridges,3,1.9,-1.1,FG3M,29.8,0.12,Charlotte Hornets
128,Dorian Finney-Smith,2,2.3,0.2999999999999998,FG3M,29.2,0.13,Brooklyn Nets
129,Grant Williams,2,1.8,-0.19999999999999996,FG3M,28.8,0.12,Charlotte Hornets
130,Josh Green,1,1.4,0.3999999999999999,FG3M,24.1,0.12,Charlotte Hornets
131,Desmond Bane,3,2.1,-0.8999999999999999,FG3M,26.9,-0.12,Memphis Grizzlies
132,Jaren Jackson Jr.,2,1.8,-0.19999999999999996,FG3M,28.8,-0.12,Memphis Grizzlies
133,Trey Murphy III,4,2.0,-2.0,FG3M,27.2,-0.63,New Orleans Pelicans
134,Brandon Ingram,3,2.5,-0.5,FG3M,33.6,-0.63,New Orleans Pelicans
135,Javonte Green,1,0.7,-0.30000000000000004,FG3M,23.5,-0.63,New Orleans Pelicans
136,Julian Champagnie,3,2.4,-0.6000000000000001,FG3M,28.2,-0.17999999999999994,San Antonio Spurs
137,Luguentz Dort,3,2.5,-0.5,FG3M,28.5,0.06999999999999995,Oklahoma City Thunder
138,Jalen Williams,2,1.9,-0.10000000000000009,FG3M,32.2,0.06999999999999995,Oklahoma City Thunder
139,Chris Paul,2,1.9,-0.10000000000000009,FG3M,28.3,-0.17999999999999994,San Antonio Spurs
140,Shai Gilgeous-Alexander,2,1.7,-0.30000000000000004,FG3M,33.5,0.06999999999999995,Oklahoma City Thunder
141,Stephon Castle,2,1.0,-1.0,FG3M,24.6,-0.17999999999999994,San Antonio Spurs
142,Harrison Barnes,2,1.1,-0.8999999999999999,FG3M,28.3,-0.17999999999999994,San Antonio Spurs
143,Zach Collins,1,0.7,-0.30000000000000004,FG3M,14.9,-0.17999999999999994,San Antonio Spurs
144,Austin Reaves,3,2.8,-0.20000000000000018,FG3M,34.8,0.30000000000000004,Los Angeles Lakers
145,Lauri Markkanen,3,2.6,-0.3999999999999999,FG3M,30.8,-0.22000000000000003,Utah Jazz
146,Keyonte George,3,2.4,-0.6000000000000001,FG3M,31.9,-0.22000000000000003,Utah Jazz
147,LeBron James,3,2.4,-0.6000000000000001,FG3M,35.4,0.30000000000000004,Los Angeles Lakers
148,Collin Sexton,2,1.7,-0.30000000000000004,FG3M,26.4,-0.22000000000000003,Utah Jazz
149,Rui Hachimura,2,1.8,-0.19999999999999996,FG3M,33.9,0.30000000000000004,Los Angeles Lakers
150,John Collins,1,1.0,0.0,FG3M,27.1,-0.22000000000000003,Utah Jazz
151,Kyle Filipowski,1,0.8,-0.19999999999999996,FG3M,18.6,-0.22000000000000003,Utah Jazz
152,Cam Reddish,1,0.7,-0.30000000000000004,FG3M,21.0,0.30000000000000004,Los Angeles Lakers
153,Anthony Davis,1,1.0,0.0,FG3M,35.1,0.30000000000000004,Los Angeles Lakers
