,PLAYER,LINE,ACTUAL,DIFF,STAT,MIN,TEAMODDS,TEAM
31,Kris Dunn,9,7.6,-1.4000000000000004,PTS,22.6,-0.42999999999999994,LA Clippers
32,Andre Drummond,8,8.6,0.5999999999999996,PTS,21.3,-0.8300000000000001,Philadelphia 76ers
33,Reggie Jackson,7,4.7,-2.3,PTS,13.5,-0.8300000000000001,Philadelphia 76ers
34,Terance Mann,6,5.5,-0.5,PTS,20.9,-0.42999999999999994,LA Clippers
35,Nicolas Batum,5,4.0,-1.0,PTS,17.0,-0.42999999999999994,LA Clippers
36,Kyrie Irving,24,23.9,-0.10000000000000142,PTS,34.8,-0.040000000000000036,Dallas Mavericks
37,Tyler Herro,23,24.2,1.1999999999999993,PTS,33.7,-0.4,Miami Heat
38,Jimmy Butler,19,17.7,-1.3000000000000007,PTS,30.9,-0.4,Miami Heat
39,Bam Adebayo,18,16.3,-1.6999999999999993,PTS,35.3,-0.4,Miami Heat
40,Klay Thompson,15,13.1,-1.9000000000000004,PTS,28.4,-0.040000000000000036,Dallas Mavericks
41,P.J. Washington,15,10.8,-4.199999999999999,PTS,30.6,-0.040000000000000036,Dallas Mavericks
42,Daniel Gafford,11,12.6,1.5999999999999996,PTS,20.9,-0.040000000000000036,Dallas Mavericks
43,Quentin Grimes,10,6.1,-3.9000000000000004,PTS,17.9,-0.040000000000000036,Dallas Mavericks
44,Dereck Lively II,9,8.8,-0.1999999999999993,PTS,22.3,-0.040000000000000036,Dallas Mavericks
45,Haywood Highsmith,8,7.8,-0.20000000000000018,PTS,24.9,-0.4,Miami Heat
46,Donovan Mitchell,26,24.3,-1.6999999999999993,PTS,31.0,0.83,Cleveland Cavaliers
47,RJ Barrett,22,23.8,1.8000000000000007,PTS,34.2,-0.17000000000000004,Toronto Raptors
48,Darius Garland,22,20.6,-1.3999999999999986,PTS,30.2,0.83,Cleveland Cavaliers
49,Evan Mobley,18,17.8,-0.1999999999999993,PTS,30.3,0.83,Cleveland Cavaliers
50,Scottie Barnes,17,18.8,1.8000000000000007,PTS,32.3,-0.17000000000000004,Toronto Raptors
51,Gradey Dick,16,18.1,2.1000000000000014,PTS,33.1,-0.17000000000000004,Toronto Raptors
52,Jarrett Allen,16,14.4,-1.5999999999999996,PTS,29.5,0.83,Cleveland Cavaliers
53,Jakob Poeltl,15,17.0,2.0,PTS,32.7,-0.17000000000000004,Toronto Raptors
54,Ochai Agbaji,10,12.4,2.4000000000000004,PTS,32.0,-0.17000000000000004,Toronto Raptors
55,De'Aaron Fox,28,28.8,0.8000000000000007,PTS,37.8,0.30000000000000004,Sacramento Kings
56,DeMar DeRozan,22,22.4,0.3999999999999986,PTS,36.5,0.30000000000000004,Sacramento Kings
57,Domantas Sabonis,20,20.4,0.3999999999999986,PTS,36.7,0.30000000000000004,Sacramento Kings
58,Cameron Johnson,19,19.3,0.3000000000000007,PTS,33.7,-0.10999999999999999,Brooklyn Nets
59,Keegan Murray,14,12.6,-1.4000000000000004,PTS,36.9,0.30000000000000004,Sacramento Kings
60,Kevin Huerter,10,10.4,0.40000000000000036,PTS,28.7,0.30000000000000004,Sacramento Kings
61,Ben Simmons,6,5.4,-0.5999999999999996,PTS,24.6,-0.10999999999999999,Brooklyn Nets
62,Rudy Gobert,11,10.5,-0.5,REB,33.0,-0.42999999999999994,Minnesota Timberwolves
63,Jayson Tatum,9,8.2,-0.8000000000000007,REB,36.6,-0.49,Boston Celtics
64,Julius Randle,8,6.7,-1.2999999999999998,REB,34.3,-0.42999999999999994,Minnesota Timberwolves
65,Al Horford,6,5.5,-0.5,REB,27.4,-0.49,Boston Celtics
66,Jaylen Brown,6,7.1,1.0999999999999996,REB,36.9,-0.49,Boston Celtics
67,Anthony Edwards,5,4.9,-0.09999999999999964,REB,37.1,-0.42999999999999994,Minnesota Timberwolves
68,Naz Reid,5,5.1,0.09999999999999964,REB,24.5,-0.42999999999999994,Minnesota Timberwolves
69,Derrick White,5,4.4,-0.5999999999999996,REB,34.9,-0.49,Boston Celtics
70,Jaden McDaniels,5,3.7,-1.2999999999999998,REB,30.5,-0.42999999999999994,Minnesota Timberwolves
71,Jrue Holiday,4,4.1,0.09999999999999964,REB,30.4,-0.49,Boston Celtics
72,Donte DiVincenzo,4,3.1,-0.8999999999999999,REB,26.0,-0.42999999999999994,Minnesota Timberwolves
73,Myles Turner,9,7.1,-1.9000000000000004,REB,32.6,0.06,Indiana Pacers
74,Pascal Siakam,8,6.4,-1.5999999999999996,REB,34.0,0.06,Indiana Pacers
75,Kyle Kuzma,7,6.3,-0.7000000000000002,REB,28.7,-0.14999999999999997,Washington Wizards
76,Bennedict Mathurin,7,6.8,-0.20000000000000018,REB,31.0,0.06,Indiana Pacers
77,Alexandre Sarr,6,5.8,-0.20000000000000018,REB,25.8,-0.14999999999999997,Washington Wizards
78,Bilal Coulibaly,6,5.8,-0.20000000000000018,REB,35.0,-0.14999999999999997,Washington Wizards
79,Tyrese Haliburton,5,3.4,-1.6,REB,34.8,0.06,Indiana Pacers
80,Ivica Zubac,12,12.5,0.5,REB,33.7,0.5700000000000001,LA Clippers
81,Andre Drummond,9,8.7,-0.3000000000000007,REB,21.3,-0.8300000000000001,Philadelphia 76ers
82,Guerschon Yabusele,7,5.2,-1.7999999999999998,REB,21.8,-0.8300000000000001,Philadelphia 76ers
83,James Harden,7,7.6,0.5999999999999996,REB,34.9,0.5700000000000001,LA Clippers
84,Kelly Oubre Jr.,6,5.0,-1.0,REB,29.8,-0.8300000000000001,Philadelphia 76ers
85,Caleb Martin,5,5.1,0.09999999999999964,REB,33.3,-0.8300000000000001,Philadelphia 76ers
86,Kris Dunn,4,3.9,-0.10000000000000009,REB,22.6,0.5700000000000001,LA Clippers
87,Jared McCain,4,2.3,-1.7000000000000002,REB,23.7,-0.8300000000000001,Philadelphia 76ers
88,Tyrese Maxey,4,3.1,-0.8999999999999999,REB,36.0,-0.8300000000000001,Philadelphia 76ers
89,Derrick Jones Jr.,4,3.6,-0.3999999999999999,REB,26.1,0.5700000000000001,LA Clippers
90,Kevin Porter Jr.,4,3.2,-0.7999999999999998,REB,17.7,0.5700000000000001,LA Clippers
91,Amir Coffey,4,2.5,-1.5,REB,24.3,0.5700000000000001,LA Clippers
92,Nicolas Batum,3,2.6,-0.3999999999999999,REB,17.0,0.5700000000000001,LA Clippers
93,Terance Mann,3,3.5,0.5,REB,20.9,0.5700000000000001,LA Clippers
94,Bam Adebayo,11,9.5,-1.5,REB,35.3,-0.04999999999999999,Miami Heat
95,P.J. Washington,8,8.5,0.5,REB,30.6,0.43,Dallas Mavericks
96,Dereck Lively II,8,6.8,-1.2000000000000002,REB,22.3,0.43,Dallas Mavericks
97,Jimmy Butler,6,5.3,-0.7000000000000002,REB,30.9,-0.04999999999999999,Miami Heat
98,Tyler Herro,6,4.9,-1.0999999999999996,REB,33.7,-0.04999999999999999,Miami Heat
99,Kyrie Irving,5,4.5,-0.5,REB,34.8,0.43,Dallas Mavericks
100,Klay Thompson,4,3.4,-0.6000000000000001,REB,28.4,0.43,Dallas Mavericks
101,Jarrett Allen,11,10.9,-0.09999999999999964,REB,29.5,-0.49999999999999994,Cleveland Cavaliers
102,Jakob Poeltl,10,11.9,1.9000000000000004,REB,32.7,-0.19999999999999996,Toronto Raptors
103,Evan Mobley,9,8.8,-0.1999999999999993,REB,30.3,-0.49999999999999994,Cleveland Cavaliers
104,Scottie Barnes,6,6.8,0.7999999999999998,REB,32.3,-0.19999999999999996,Toronto Raptors
105,RJ Barrett,6,6.5,0.5,REB,34.2,-0.19999999999999996,Toronto Raptors
106,Donovan Mitchell,4,4.4,0.40000000000000036,REB,31.0,-0.49999999999999994,Cleveland Cavaliers
107,Ochai Agbaji,4,4.6,0.5999999999999996,REB,32.0,-0.19999999999999996,Toronto Raptors
108,Gradey Dick,3,3.0,0.0,REB,33.1,-0.19999999999999996,Toronto Raptors
109,Darius Garland,3,2.4,-0.6000000000000001,REB,30.2,-0.49999999999999994,Cleveland Cavaliers
110,Domantas Sabonis,13,12.7,-0.3000000000000007,REB,36.7,-0.24,Sacramento Kings
111,Keegan Murray,7,8.1,1.0999999999999996,REB,36.9,-0.24,Sacramento Kings
112,Ben Simmons,7,5.9,-1.0999999999999996,REB,24.6,-0.77,Brooklyn Nets
113,De'Aaron Fox,5,5.1,0.09999999999999964,REB,37.8,-0.24,Sacramento Kings
114,Cameron Johnson,5,4.1,-0.9000000000000004,REB,33.7,-0.77,Brooklyn Nets
115,DeMar DeRozan,4,4.2,0.20000000000000018,REB,36.5,-0.24,Sacramento Kings
116,Kevin Huerter,4,3.9,-0.10000000000000009,REB,28.7,-0.24,Sacramento Kings
117,Jayson Tatum,6,6.1,0.09999999999999964,AST,36.6,-0.33000000000000007,Boston Celtics
118,Anthony Edwards,5,3.7,-1.2999999999999998,AST,37.1,-0.35,Minnesota Timberwolves
119,Julius Randle,5,4.3,-0.7000000000000002,AST,34.3,-0.35,Minnesota Timberwolves
120,Derrick White,5,4.3,-0.7000000000000002,AST,34.9,-0.33000000000000007,Boston Celtics
121,Jaylen Brown,4,4.4,0.40000000000000036,AST,36.9,-0.33000000000000007,Boston Celtics
122,Jrue Holiday,4,3.8,-0.20000000000000018,AST,30.4,-0.33000000000000007,Boston Celtics
123,Donte DiVincenzo,4,3.3,-0.7000000000000002,AST,26.0,-0.35,Minnesota Timberwolves
124,Tyrese Haliburton,10,8.5,-1.5,AST,34.8,0.44999999999999996,Indiana Pacers
125,T.J. McConnell,5,4.5,-0.5,AST,18.5,0.44999999999999996,Indiana Pacers
126,Pascal Siakam,4,3.6,-0.3999999999999999,AST,34.0,0.44999999999999996,Indiana Pacers
127,Kyle Kuzma,4,2.0,-2.0,AST,28.7,-0.45000000000000007,Washington Wizards
128,Bilal Coulibaly,3,2.6,-0.3999999999999999,AST,35.0,-0.45000000000000007,Washington Wizards
129,James Harden,9,8.8,-0.1999999999999993,AST,34.9,0.0,LA Clippers
130,Tyrese Maxey,5,3.8,-1.2000000000000002,AST,36.0,-0.8600000000000001,Philadelphia 76ers
131,Jared McCain,5,2.7,-2.3,AST,23.7,-0.8600000000000001,Philadelphia 76ers
132,Kris Dunn,4,3.1,-0.8999999999999999,AST,22.6,0.0,LA Clippers
133,Kevin Porter Jr.,3,2.8,-0.20000000000000018,AST,17.7,0.0,LA Clippers
134,Caleb Martin,3,2.7,-0.2999999999999998,AST,33.3,-0.8600000000000001,Philadelphia 76ers
135,Guerschon Yabusele,3,1.9,-1.1,AST,21.8,-0.8600000000000001,Philadelphia 76ers
136,Kyrie Irving,8,5.3,-2.7,AST,34.8,-0.04999999999999999,Dallas Mavericks
137,Jimmy Butler,6,4.9,-1.0999999999999996,AST,30.9,0.13,Miami Heat
138,Tyler Herro,6,5.2,-0.7999999999999998,AST,33.7,0.13,Miami Heat
139,Bam Adebayo,4,3.9,-0.10000000000000009,AST,35.3,0.13,Miami Heat
140,Darius Garland,7,7.0,0.0,AST,30.2,0.2799999999999999,Cleveland Cavaliers
141,Scottie Barnes,6,6.0,0.0,AST,32.3,0.13,Toronto Raptors
142,RJ Barrett,5,6.2,1.2000000000000002,AST,34.2,0.13,Toronto Raptors
143,Donovan Mitchell,5,3.9,-1.1,AST,31.0,0.2799999999999999,Cleveland Cavaliers
144,Evan Mobley,3,2.5,-0.5,AST,30.3,0.2799999999999999,Cleveland Cavaliers
145,Domantas Sabonis,7,6.4,-0.5999999999999996,AST,36.7,-0.020000000000000018,Sacramento Kings
146,De'Aaron Fox,6,5.8,-0.20000000000000018,AST,37.8,-0.020000000000000018,Sacramento Kings
147,Ben Simmons,6,6.6,0.5999999999999996,AST,24.6,0.07999999999999996,Brooklyn Nets
148,DeMar DeRozan,4,3.9,-0.10000000000000009,AST,36.5,-0.020000000000000018,Sacramento Kings
149,Cameron Johnson,3,2.9,-0.10000000000000009,AST,33.7,0.07999999999999996,Brooklyn Nets
150,Jayson Tatum,4,4.1,0.09999999999999964,FG3M,36.6,0.0,Boston Celtics
151,Anthony Edwards,4,4.8,0.7999999999999998,FG3M,37.1,-0.09999999999999998,Minnesota Timberwolves
152,Derrick White,4,3.7,-0.2999999999999998,FG3M,34.9,0.0,Boston Celtics
153,Payton Pritchard,3,3.5,0.5,FG3M,27.7,0.0,Boston Celtics
154,Donte DiVincenzo,3,2.3,-0.7000000000000002,FG3M,26.0,-0.09999999999999998,Minnesota Timberwolves
155,Jaylen Brown,3,2.1,-0.8999999999999999,FG3M,36.9,0.0,Boston Celtics
156,Al Horford,2,2.4,0.3999999999999999,FG3M,27.4,0.0,Boston Celtics
157,Julius Randle,2,1.8,-0.19999999999999996,FG3M,34.3,-0.09999999999999998,Minnesota Timberwolves
158,Naz Reid,2,2.1,0.10000000000000009,FG3M,24.5,-0.09999999999999998,Minnesota Timberwolves
159,Jrue Holiday,2,1.9,-0.10000000000000009,FG3M,30.4,0.0,Boston Celtics
160,Jaden McDaniels,2,1.2,-0.8,FG3M,30.5,-0.09999999999999998,Minnesota Timberwolves
161,Tyrese Haliburton,3,2.3,-0.7000000000000002,FG3M,34.8,0.1,Indiana Pacers
162,Corey Kispert,3,2.0,-1.0,FG3M,28.8,-0.24999999999999994,Washington Wizards
163,Kyle Kuzma,3,1.7,-1.3,FG3M,28.7,-0.24999999999999994,Washington Wizards
164,Myles Turner,2,2.2,0.20000000000000018,FG3M,32.6,0.1,Indiana Pacers
165,Bennedict Mathurin,2,1.8,-0.19999999999999996,FG3M,31.0,0.1,Indiana Pacers
166,Pascal Siakam,2,1.9,-0.10000000000000009,FG3M,34.0,0.1,Indiana Pacers
167,Jared McCain,4,2.5,-1.5,FG3M,23.7,-0.54,Philadelphia 76ers
168,James Harden,4,2.5,-1.5,FG3M,34.9,-0.25,LA Clippers
169,Tyrese Maxey,3,2.8,-0.20000000000000018,FG3M,36.0,-0.54,Philadelphia 76ers
170,Amir Coffey,2,1.6,-0.3999999999999999,FG3M,24.3,-0.25,LA Clippers
171,Guerschon Yabusele,2,1.7,-0.30000000000000004,FG3M,21.8,-0.54,Philadelphia 76ers
172,Derrick Jones Jr.,2,1.4,-0.6000000000000001,FG3M,26.1,-0.25,LA Clippers
173,Kelly Oubre Jr.,2,1.2,-0.8,FG3M,29.8,-0.54,Philadelphia 76ers
174,Kevin Porter Jr.,2,0.5,-1.5,FG3M,17.7,-0.25,LA Clippers
175,Kris Dunn,2,1.2,-0.8,FG3M,22.6,-0.25,LA Clippers
176,Tyler Herro,4,4.4,0.40000000000000036,FG3M,33.7,-0.030000000000000027,Miami Heat
177,Klay Thompson,4,2.9,-1.1,FG3M,28.4,-0.010000000000000009,Dallas Mavericks
178,Kyrie Irving,3,2.9,-0.10000000000000009,FG3M,34.8,-0.010000000000000009,Dallas Mavericks
179,Quentin Grimes,2,1.1,-0.8999999999999999,FG3M,17.9,-0.010000000000000009,Dallas Mavericks
180,P.J. Washington,2,0.9,-1.1,FG3M,30.6,-0.010000000000000009,Dallas Mavericks
181,Jimmy Butler,1,0.3,-0.7,FG3M,30.9,-0.030000000000000027,Miami Heat
182,Bam Adebayo,1,0.8,-0.19999999999999996,FG3M,35.3,-0.030000000000000027,Miami Heat
183,Donovan Mitchell,4,3.6,-0.3999999999999999,FG3M,31.0,0.0,Cleveland Cavaliers
184,Darius Garland,3,2.9,-0.10000000000000009,FG3M,30.2,0.0,Cleveland Cavaliers
185,Gradey Dick,3,2.3,-0.7000000000000002,FG3M,33.1,-0.24000000000000002,Toronto Raptors
186,RJ Barrett,2,2.0,0.0,FG3M,34.2,-0.24000000000000002,Toronto Raptors
187,Ochai Agbaji,2,1.8,-0.19999999999999996,FG3M,32.0,-0.24000000000000002,Toronto Raptors
188,Scottie Barnes,1,0.8,-0.19999999999999996,FG3M,32.3,-0.24000000000000002,Toronto Raptors
189,Evan Mobley,1,0.7,-0.30000000000000004,FG3M,30.3,0.0,Cleveland Cavaliers
190,Cameron Johnson,4,3.4,-0.6000000000000001,FG3M,33.7,0.73,Brooklyn Nets
191,De'Aaron Fox,2,2.1,0.10000000000000009,FG3M,37.8,-0.52,Sacramento Kings
192,Kevin Huerter,2,1.9,-0.10000000000000009,FG3M,28.7,-0.52,Sacramento Kings
193,Keegan Murray,2,1.8,-0.19999999999999996,FG3M,36.9,-0.52,Sacramento Kings
194,DeMar DeRozan,1,0.8,-0.19999999999999996,FG3M,36.5,-0.52,Sacramento Kings
195,Domantas Sabonis,1,1.0,0.0,FG3M,36.7,-0.52,Sacramento Kings
