,PLAYER,LINE,ACTUAL,DIFF,STAT,MIN,TEAMODDS,TEAM
31,Kevin Durant,23,27.6,4.600000000000001,PTS,38.8,0.19999999999999998,Phoenix Suns
32,LeBron James,23,23.6,0.6000000000000014,PTS,35.3,0.39999999999999997,Los Angeles Lakers
33,Austin Reaves,18,17.4,-0.6000000000000014,PTS,34.4,0.39999999999999997,Los Angeles Lakers
34,Bradley Beal,15,17.8,2.8000000000000007,PTS,34.8,0.19999999999999998,Phoenix Suns
35,Kyle Kuzma,7,5.8,-1.2000000000000002,REB,28.9,0.07,Washington Wizards
36,Josh Giddey,7,6.2,-0.7999999999999998,REB,27.3,0.55,Chicago Bulls
37,Bilal Coulibaly,7,5.9,-1.0999999999999996,REB,35.2,0.07,Washington Wizards
38,Zach LaVine,5,4.9,-0.09999999999999964,REB,34.1,0.55,Chicago Bulls
39,Coby White,4,3.4,-0.6000000000000001,REB,32.9,0.55,Chicago Bulls
40,Jordan Poole,3,2.3,-0.7000000000000002,REB,30.2,0.07,Washington Wizards
41,Giannis Antetokounmpo,12,11.9,-0.09999999999999964,REB,35.0,0.45000000000000007,Milwaukee Bucks
42,Bam Adebayo,11,9.6,-1.4000000000000004,REB,35.4,0.27,Miami Heat
43,Jimmy Butler,6,5.7,-0.2999999999999998,REB,31.6,0.27,Miami Heat
44,Brook Lopez,6,5.4,-0.5999999999999996,REB,32.9,0.45000000000000007,Milwaukee Bucks
45,Tyler Herro,5,5.3,0.2999999999999998,REB,34.4,0.27,Miami Heat
46,Damian Lillard,4,4.6,0.5999999999999996,REB,35.8,0.45000000000000007,Milwaukee Bucks
47,Rudy Gobert,12,11.1,-0.9000000000000004,REB,33.1,-0.19999999999999998,Minnesota Timberwolves
48,Alperen Sengun,10,10.6,0.5999999999999996,REB,29.5,0.09999999999999998,Houston Rockets
49,Julius Randle,7,6.6,-0.40000000000000036,REB,34.4,-0.19999999999999998,Minnesota Timberwolves
50,Anthony Edwards,6,5.2,-0.7999999999999998,REB,37.2,-0.19999999999999998,Minnesota Timberwolves
51,Jalen Green,5,4.8,-0.20000000000000018,REB,32.1,0.09999999999999998,Houston Rockets
52,Jaden McDaniels,4,3.8,-0.20000000000000018,REB,30.6,-0.19999999999999998,Minnesota Timberwolves
53,Fred VanVleet,4,4.3,0.2999999999999998,REB,33.9,0.09999999999999998,Houston Rockets
54,Walker Kessler,11,10.6,-0.40000000000000036,REB,27.3,0.020000000000000018,Utah Jazz
55,Victor Wembanyama,11,10.2,-0.8000000000000007,REB,31.7,-0.050000000000000044,San Antonio Spurs
56,John Collins,10,8.6,-1.4000000000000004,REB,27.9,0.020000000000000018,Utah Jazz
57,Lauri Markkanen,8,6.5,-1.5,REB,31.6,0.020000000000000018,Utah Jazz
58,Harrison Barnes,5,4.7,-0.2999999999999998,REB,29.2,-0.050000000000000044,San Antonio Spurs
59,Chris Paul,4,3.8,-0.20000000000000018,REB,28.6,-0.050000000000000044,San Antonio Spurs
60,Keyonte George,3,2.8,-0.20000000000000018,REB,31.4,0.020000000000000018,Utah Jazz
61,Stephon Castle,3,2.6,-0.3999999999999999,REB,26.2,-0.050000000000000044,San Antonio Spurs
62,Collin Sexton,3,2.6,-0.3999999999999999,REB,27.3,0.020000000000000018,Utah Jazz
63,Anthony Davis,12,11.1,-0.9000000000000004,REB,35.2,-0.30000000000000004,Los Angeles Lakers
64,LeBron James,8,8.1,0.09999999999999964,REB,35.3,-0.30000000000000004,Los Angeles Lakers
65,Kevin Durant,6,6.6,0.5999999999999996,REB,38.8,-0.09999999999999998,Phoenix Suns
66,Bradley Beal,4,4.0,0.0,REB,34.8,-0.09999999999999998,Phoenix Suns
67,Devin Booker,4,3.7,-0.2999999999999998,REB,36.7,-0.09999999999999998,Phoenix Suns
68,Austin Reaves,4,3.6,-0.3999999999999999,REB,34.4,-0.30000000000000004,Los Angeles Lakers
69,Josh Giddey,7,6.6,-0.40000000000000036,AST,27.3,0.6,Chicago Bulls
70,Jordan Poole,6,4.9,-1.0999999999999996,AST,30.2,0.33999999999999997,Washington Wizards
71,Coby White,5,4.8,-0.20000000000000018,AST,32.9,0.6,Chicago Bulls
72,Zach LaVine,4,3.9,-0.10000000000000009,AST,34.1,0.6,Chicago Bulls
73,Kyle Kuzma,3,1.9,-1.1,AST,28.9,0.33999999999999997,Washington Wizards
74,Bilal Coulibaly,3,2.7,-0.2999999999999998,AST,35.2,0.33999999999999997,Washington Wizards
75,Damian Lillard,8,7.4,-0.5999999999999996,AST,35.8,-0.24999999999999997,Milwaukee Bucks
76,Giannis Antetokounmpo,6,6.4,0.40000000000000036,AST,35.0,-0.24999999999999997,Milwaukee Bucks
77,Tyler Herro,5,5.1,0.09999999999999964,AST,34.4,-0.07999999999999996,Miami Heat
78,Jimmy Butler,5,5.0,0.0,AST,31.6,-0.07999999999999996,Miami Heat
79,Bam Adebayo,4,4.0,0.0,AST,35.4,-0.07999999999999996,Miami Heat
80,Fred VanVleet,7,6.1,-0.9000000000000004,AST,33.9,-0.8300000000000001,Houston Rockets
81,Mike Conley,5,4.8,-0.20000000000000018,AST,25.0,-0.7,Minnesota Timberwolves
82,Anthony Edwards,5,3.9,-1.1,AST,37.2,-0.7,Minnesota Timberwolves
83,Alperen Sengun,5,4.7,-0.2999999999999998,AST,29.5,-0.8300000000000001,Houston Rockets
84,Julius Randle,5,4.2,-0.7999999999999998,AST,34.4,-0.7,Minnesota Timberwolves
85,Jalen Green,3,2.7,-0.2999999999999998,AST,32.1,-0.8300000000000001,Houston Rockets
86,Chris Paul,10,8.5,-1.5,AST,28.6,0.62,San Antonio Spurs
87,Keyonte George,7,5.7,-1.2999999999999998,AST,31.4,-0.67,Utah Jazz
88,Collin Sexton,5,3.1,-1.9,AST,27.3,-0.67,Utah Jazz
89,Stephon Castle,4,3.6,-0.3999999999999999,AST,26.2,0.62,San Antonio Spurs
90,Victor Wembanyama,4,3.3,-0.7000000000000002,AST,31.7,0.62,San Antonio Spurs
91,Lauri Markkanen,3,2.2,-0.7999999999999998,AST,31.6,-0.67,Utah Jazz
92,John Collins,3,2.5,-0.5,AST,27.9,-0.67,Utah Jazz
93,Harrison Barnes,2,1.5,-0.5,AST,29.2,0.62,San Antonio Spurs
94,LeBron James,9,9.1,0.09999999999999964,AST,35.3,0.25000000000000006,Los Angeles Lakers
95,Devin Booker,7,6.4,-0.5999999999999996,AST,36.7,0.5,Phoenix Suns
96,Austin Reaves,6,5.3,-0.7000000000000002,AST,34.4,0.25000000000000006,Los Angeles Lakers
97,Bradley Beal,4,3.7,-0.2999999999999998,AST,34.8,0.5,Phoenix Suns
98,Kevin Durant,3,3.4,0.3999999999999999,AST,38.8,0.5,Phoenix Suns
99,Anthony Davis,3,2.8,-0.20000000000000018,AST,35.2,0.25000000000000006,Los Angeles Lakers
100,Coby White,4,3.4,-0.6000000000000001,FG3M,32.9,0.77,Chicago Bulls
101,Jordan Poole,3,3.4,0.3999999999999999,FG3M,30.2,-0.25,Washington Wizards
102,Zach LaVine,3,3.2,0.20000000000000018,FG3M,34.1,0.77,Chicago Bulls
103,Kyle Kuzma,2,1.5,-0.5,FG3M,28.9,-0.25,Washington Wizards
104,Bilal Coulibaly,2,1.1,-0.8999999999999999,FG3M,35.2,-0.25,Washington Wizards
105,Josh Giddey,2,1.3,-0.7,FG3M,27.3,0.77,Chicago Bulls
106,Tyler Herro,4,4.1,0.09999999999999964,FG3M,34.4,0.65,Miami Heat
107,Damian Lillard,4,2.9,-1.1,FG3M,35.8,0.2,Milwaukee Bucks
108,Brook Lopez,2,1.9,-0.10000000000000009,FG3M,32.9,0.2,Milwaukee Bucks
109,Bam Adebayo,1,0.9,-0.09999999999999998,FG3M,35.4,0.65,Miami Heat
110,Jimmy Butler,1,0.3,-0.7,FG3M,31.6,0.65,Miami Heat
111,Giannis Antetokounmpo,1,0.2,-0.8,FG3M,35.0,0.2,Milwaukee Bucks
112,Anthony Edwards,4,4.9,0.9000000000000004,FG3M,37.2,-0.07000000000000006,Minnesota Timberwolves
113,Jalen Green,3,2.6,-0.3999999999999999,FG3M,32.1,-0.76,Houston Rockets
114,Fred VanVleet,3,2.1,-0.8999999999999999,FG3M,33.9,-0.76,Houston Rockets
115,Julius Randle,2,1.8,-0.19999999999999996,FG3M,34.4,-0.07000000000000006,Minnesota Timberwolves
116,Mike Conley,2,1.7,-0.30000000000000004,FG3M,25.0,-0.07000000000000006,Minnesota Timberwolves
117,Jaden McDaniels,2,1.3,-0.7,FG3M,30.6,-0.07000000000000006,Minnesota Timberwolves
118,Alperen Sengun,1,0.4,-0.6,FG3M,29.5,-0.76,Houston Rockets
119,Victor Wembanyama,4,3.0,-1.0,FG3M,31.7,0.5,San Antonio Spurs
120,Lauri Markkanen,3,2.8,-0.20000000000000018,FG3M,31.6,-0.18000000000000005,Utah Jazz
121,Keyonte George,3,2.5,-0.5,FG3M,31.4,-0.18000000000000005,Utah Jazz
122,Chris Paul,2,2.0,0.0,FG3M,28.6,0.5,San Antonio Spurs
123,Collin Sexton,2,1.9,-0.10000000000000009,FG3M,27.3,-0.18000000000000005,Utah Jazz
124,Stephon Castle,2,1.1,-0.8999999999999999,FG3M,26.2,0.5,San Antonio Spurs
125,Harrison Barnes,2,1.5,-0.5,FG3M,29.2,0.5,San Antonio Spurs
126,John Collins,2,1.1,-0.8999999999999999,FG3M,27.9,-0.18000000000000005,Utah Jazz
127,Austin Reaves,3,2.8,-0.20000000000000018,FG3M,34.4,0.12,Los Angeles Lakers
128,Devin Booker,3,2.6,-0.3999999999999999,FG3M,36.7,0.22999999999999998,Phoenix Suns
129,Kevin Durant,3,2.7,-0.2999999999999998,FG3M,38.8,0.22999999999999998,Phoenix Suns
130,Bradley Beal,2,2.6,0.6000000000000001,FG3M,34.8,0.22999999999999998,Phoenix Suns
131,LeBron James,2,2.4,0.3999999999999999,FG3M,35.3,0.12,Los Angeles Lakers
132,Anthony Davis,1,0.9,-0.09999999999999998,FG3M,35.2,0.12,Los Angeles Lakers
