,PLAYER,LINE,ACTUAL,DIFF,STAT,MIN,TEAMODDS,TEAM
0,Cade Cunningham,24,23.1,-0.8999999999999986,PTS,36.3,0.2,Detroit Pistons
1,Zach LaVine,21,21.3,0.3000000000000007,PTS,34.1,-0.09999999999999998,Chicago Bulls
2,Coby White,20,19.5,-0.5,PTS,32.9,-0.09999999999999998,Chicago Bulls
3,Jaden Ivey,20,18.9,-1.1000000000000014,PTS,32.4,0.2,Detroit Pistons
4,Malik Beasley,17,15.1,-1.9000000000000004,PTS,28.6,0.2,Detroit Pistons
5,Tobias Harris,15,13.3,-1.6999999999999993,PTS,33.4,0.2,Detroit Pistons
6,Jalen Duren,13,8.6,-4.4,PTS,24.4,0.2,Detroit Pistons
7,Josh Giddey,11,12.3,1.3000000000000007,PTS,27.3,-0.09999999999999998,Chicago Bulls
8,Patrick Williams,11,10.1,-0.9000000000000004,PTS,28.5,-0.09999999999999998,Chicago Bulls
9,Jalen Brunson,28,24.3,-3.6999999999999993,PTS,34.5,0.6699999999999999,New York Knicks
10,Karl-Anthony Towns,26,26.4,0.3999999999999986,PTS,33.6,0.6699999999999999,New York Knicks
11,Jordan Poole,20,22.2,2.1999999999999993,PTS,30.2,-0.3,Washington Wizards
12,Kyle Kuzma,20,17.9,-2.1000000000000014,PTS,28.5,-0.3,Washington Wizards
13,Mikal Bridges,19,16.5,-2.5,PTS,38.8,0.6699999999999999,New York Knicks
14,OG Anunoby,19,17.5,-1.5,PTS,36.9,0.6699999999999999,New York Knicks
15,Josh Hart,13,13.7,0.6999999999999993,PTS,37.5,0.6699999999999999,New York Knicks
16,Bilal Coulibaly,11,14.8,3.8000000000000007,PTS,34.6,-0.3,Washington Wizards
17,Alexandre Sarr,10,9.9,-0.09999999999999964,PTS,25.7,-0.3,Washington Wizards
18,Carlton Carrington,9,9.8,0.8000000000000007,PTS,30.2,-0.3,Washington Wizards
19,Joel Embiid,25,16.5,-8.5,PTS,29.6,-0.57,Philadelphia 76ers
20,Tyler Herro,23,24.8,1.8000000000000007,PTS,33.9,-0.13,Miami Heat
21,Jared McCain,21,14.8,-6.199999999999999,PTS,20.0,-0.57,Philadelphia 76ers
22,Bam Adebayo,20,17.3,-2.6999999999999993,PTS,35.6,-0.13,Miami Heat
23,Paul George,20,16.5,-3.5,PTS,30.2,-0.57,Philadelphia 76ers
24,Jimmy Butler,18,16.1,-1.8999999999999986,PTS,30.5,-0.13,Miami Heat
